,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
244,2.81,2.75,-1.25,0.14,7.04,-0.23,0.00,0.00,0.00,0.08,-0.11,0.32,0.94
245,4.37,1.37,2.50,0.14,7.04,-0.23,0.00,0.00,0.00,0.08,-0.11,0.32,0.94
246,4.37,1.37,2.50,1.45,4.69,-0.03,0.00,0.00,0.00,0.08,-0.11,0.32,0.94
247,4.37,1.37,2.50,1.45,4.69,-0.03,0.00,0.00,0.00,0.02,0.20,0.32,0.93
248,4.37,1.37,2.50,0.69,2.48,0.13,0.00,0.00,0.00,0.02,0.20,0.32,0.93
249,4.81,0.13,4.37,0.69,2.48,0.13,0.00,0.00,0.00,0.02,0.20,0.32,0.93
250,4.81,0.13,4.37,-0.26,-0.94,-0.03,0.00,0.00,0.00,0.02,0.20,0.32,0.93
251,4.81,0.13,4.37,-0.26,-0.94,-0.03,0.00,0.00,0.00,0.01,0.31,0.32,0.89
252,4.81,0.13,4.37,-1.31,-4.81,0.28,0.00,0.00,0.00,0.01,0.31,0.32,0.89
253,3.94,1.75,3.69,-1.31,-4.81,0.28,0.00,0.00,0.00,0.01,0.31,0.32,0.89
254,3.94,1.75,3.69,-0.97,-7.38,-0.01,0.00,0.00,0.00,0.01,0.31,0.32,0.89
255,3.94,1.75,3.69,-0.97,-7.38,-0.01,0.00,0.00,0.00,0.04,0.08,0.33,0.94
256,3.94,1.75,3.69,-0.57,-5.81,0.02,0.00,0.00,0.00,0.04,0.08,0.33,0.94
257,4.44,1.00,0.25,-0.57,-5.81,0.02,0.00,0.00,0.00,0.04,0.08,0.33,0.94
258,4.44,1.00,0.25,-0.54,-1.57,0.22,0.00,0.00,0.00,0.04,0.08,0.33,0.94
259,4.44,1.00,0.25,-0.54,-1.57,0.22,0.00,0.00,0.00,0.09,-0.18,0.31,0.93
260,4.44,1.00,0.25,0.11,2.35,0.37,0.00,0.00,0.00,0.09,-0.18,0.31,0.93
261,3.31,-1.75,-2.12,0.11,2.35,0.37,0.00,0.00,0.00,0.09,-0.18,0.31,0.93
262,3.31,-1.75,-2.12,0.54,5.66,-0.04,0.00,0.00,0.00,0.09,-0.18,0.31,0.93
263,3.31,-1.75,-2.12,0.54,5.66,-0.04,0.00,0.00,0.00,0.06,-0.07,0.33,0.94
264,3.31,-1.75,-2.12,0.39,6.37,0.05,0.00,0.00,0.00,0.06,-0.07,0.33,0.94
265,4.81,0.37,2.12,0.39,6.37,0.05,0.00,0.00,0.00,0.06,-0.07,0.33,0.94
266,4.81,0.37,2.12,1.64,4.85,0.26,0.00,0.00,0.00,0.06,-0.07,0.33,0.94
267,4.81,0.37,2.12,1.64,4.85,0.26,0.00,0.00,0.00,0.01,0.23,0.33,0.91
268,4.81,0.37,2.12,0.64,1.47,0.36,0.00,0.00,0.00,0.01,0.23,0.33,0.91
269,4.81,-1.25,5.50,0.64,1.47,0.36,0.00,0.00,0.00,0.01,0.23,0.33,0.91
270,4.81,-1.25,5.50,-0.61,-2.34,-0.11,0.00,0.00,0.00,0.01,0.23,0.33,0.91
271,4.81,-1.25,5.50,-0.61,-2.34,-0.11,0.00,0.00,0.00,0.01,0.31,0.34,0.89
272,4.81,-1.25,5.50,-1.64,-5.35,0.11,0.00,0.00,0.00,0.01,0.31,0.34,0.89
273,4.81,-1.31,3.62,-1.64,-5.35,0.11,0.00,0.00,0.00,0.01,0.31,0.34,0.89
274,4.81,-1.31,3.62,-1.46,-6.89,-0.20,0.00,0.00,0.00,0.01,0.31,0.34,0.89
275,4.81,-1.31,3.62,-1.46,-6.89,-0.20,0.00,0.00,0.00,0.04,0.05,0.34,0.94
276,4.81,-1.31,3.62,-0.31,-4.68,-0.36,0.00,0.00,0.00,0.04,0.05,0.34,0.94
277,3.25,-1.00,-0.19,-0.31,-4.68,-0.36,0.00,0.00,0.00,0.04,0.05,0.34,0.94
278,3.25,-1.00,-0.19,-0.25,-1.51,-0.10,0.00,0.00,0.00,0.04,0.05,0.34,0.94
279,3.25,-1.00,-0.19,-0.25,-1.51,-0.10,0.00,0.00,0.00,0.09,-0.16,0.32,0.93
280,3.25,-1.00,-0.19,-0.17,2.40,0.04,0.00,0.00,0.00,0.09,-0.16,0.32,0.93
281,3.56,1.00,-0.50,-0.17,2.40,0.04,0.00,0.00,0.00,0.09,-0.16,0.32,0.93
282,3.56,1.00,-0.50,0.12,5.95,-0.02,0.00,0.00,0.00,0.09,-0.16,0.32,0.93
283,3.56,1.00,-0.50,0.12,5.95,-0.02,0.00,0.00,0.00,0.05,-0.05,0.32,0.94
284,3.56,1.00,-0.50,1.61,5.73,0.02,0.00,0.00,0.00,0.05,-0.05,0.32,0.94
285,6.06,1.75,2.50,1.61,5.73,0.02,0.00,0.00,0.00,0.05,-0.05,0.32,0.94
286,6.06,1.75,2.50,1.06,3.32,0.04,0.00,0.00,0.00,0.05,-0.05,0.32,0.94
287,6.06,1.75,2.50,1.06,3.32,0.04,0.00,0.00,0.00,0.02,0.22,0.32,0.92
288,6.06,1.75,2.50,0.15,-0.36,-0.04,0.00,0.00,0.00,0.02,0.22,0.32,0.92
289,4.75,1.81,4.87,0.15,-0.36,-0.04,0.00,0.00,0.00,0.02,0.22,0.32,0.92
290,4.75,1.81,4.87,-1.13,-4.72,-0.01,0.00,0.00,0.00,0.02,0.22,0.32,0.92
291,4.75,1.81,4.87,-1.13,-4.72,-0.01,0.00,0.00,0.00,0.03,0.20,0.32,0.93
292,4.75,1.81,4.87,-1.37,-6.14,0.02,0.00,0.00,0.00,0.03,0.20,0.32,0.93
293,4.00,0.44,2.12,-1.37,-6.14,0.02,0.00,0.00,0.00,0.03,0.20,0.32,0.93
294,4.00,0.44,2.12,-0.41,-4.13,0.27,0.00,0.00,0.00,0.03,0.20,0.32,0.93
295,4.00,0.44,2.12,-0.41,-4.13,0.27,0.00,0.00,0.00,0.06,-0.08,0.32,0.94
296,4.00,0.44,2.12,-0.27,-0.68,0.17,0.00,0.00,0.00,0.06,-0.08,0.32,0.94
297,2.81,-0.31,-0.19,-0.27,-0.68,0.17,0.00,0.00,0.00,0.06,-0.08,0.32,0.94
298,2.81,-0.31,-0.19,0.12,2.08,-0.04,0.00,0.00,0.00,0.06,-0.08,0.32,0.94
299,2.81,-0.31,-0.19,0.12,2.08,-0.04,0.00,0.00,0.00,0.07,-0.13,0.32,0.94
300,2.81,-0.31,-0.19,0.29,5.18,-0.03,0.00,0.00,0.00,0.07,-0.13,0.32,0.94
301,4.00,0.37,0.94,0.29,5.18,-0.03,0.00,0.00,0.00,0.07,-0.13,0.32,0.94
302,4.00,0.37,0.94,1.29,5.98,-0.02,0.00,0.00,0.00,0.07,-0.13,0.32,0.94
303,4.00,0.37,0.94,1.29,5.98,-0.02,0.00,0.00,0.00,0.02,0.11,0.33,0.94
304,4.00,0.37,0.94,1.08,4.03,0.05,0.00,0.00,0.00,0.02,0.11,0.33,0.94
305,4.37,1.75,3.69,1.08,4.03,0.05,0.00,0.00,0.00,0.02,0.11,0.33,0.94
306,4.37,1.75,3.69,0.15,0.40,0.07,0.00,0.00,0.00,0.02,0.11,0.33,0.94
307,4.37,1.75,3.69,0.15,0.40,0.07,0.00,0.00,0.00,-0.00,0.30,0.32,0.90
308,4.37,1.75,3.69,-1.46,-5.49,0.15,0.00,0.00,0.00,-0.00,0.30,0.32,0.90
309,4.37,0.81,4.06,-1.46,-5.49,0.15,0.00,0.00,0.00,-0.00,0.30,0.32,0.90
310,4.37,0.81,4.06,-1.05,-8.56,0.01,0.00,0.00,0.00,-0.00,0.30,0.32,0.90
311,4.37,0.81,4.06,-1.05,-8.56,0.01,0.00,0.00,0.00,0.03,0.05,0.33,0.94
312,4.37,0.81,4.06,-0.49,-5.90,0.00,0.00,0.00,0.00,0.03,0.05,0.33,0.94
313,2.37,1.75,-0.13,-0.49,-5.90,0.00,0.00,0.00,0.00,0.03,0.05,0.33,0.94
314,2.37,1.75,-0.13,-0.63,-1.47,0.34,0.00,0.00,0.00,0.03,0.05,0.33,0.94
315,2.37,1.75,-0.13,-0.63,-1.47,0.34,0.00,0.00,0.00,0.09,-0.23,0.31,0.92
316,2.37,1.75,-0.13,0.01,3.14,0.41,0.00,0.00,0.00,0.09,-0.23,0.31,0.92
317,2.81,0.75,-0.13,0.01,3.14,0.41,0.00,0.00,0.00,0.09,-0.23,0.31,0.92
318,2.81,0.75,-0.13,1.11,5.59,-0.05,0.00,0.00,0.00,0.09,-0.23,0.31,0.92
319,2.81,0.75,-0.13,1.11,5.59,-0.05,0.00,0.00,0.00,0.05,-0.10,0.33,0.94
320,2.81,0.75,-0.13,-0.28,6.45,-0.21,0.00,0.00,0.00,0.05,-0.10,0.33,0.94
321,5.25,-0.62,2.87,-0.28,6.45,-0.21,0.00,0.00,0.00,0.05,-0.10,0.33,0.94
322,5.25,-0.62,2.87,1.28,4.26,-0.04,0.00,0.00,0.00,0.05,-0.10,0.33,0.94
323,5.25,-0.62,2.87,1.28,4.26,-0.04,0.00,0.00,0.00,-0.00,0.19,0.33,0.93
324,5.25,-0.62,2.87,0.82,1.94,0.13,0.00,0.00,0.00,-0.00,0.19,0.33,0.93
325,4.75,0.81,4.81,0.82,1.94,0.13,0.00,0.00,0.00,-0.00,0.19,0.33,0.93
326,4.75,0.81,4.81,-0.12,-1.65,-0.01,0.00,0.00,0.00,-0.00,0.19,0.33,0.93
327,4.75,0.81,4.81,-0.12,-1.65,-0.01,0.00,0.00,0.00,0.00,0.28,0.32,0.90
328,4.75,0.81,4.81,-1.31,-5.07,-0.05,0.00,0.00,0.00,0.00,0.28,0.32,0.90
329,5.25,-0.62,3.25,-1.31,-5.07,-0.05,0.00,0.00,0.00,0.00,0.28,0.32,0.90
330,5.25,-0.62,3.25,-1.00,-6.68,0.19,0.00,0.00,0.00,0.00,0.28,0.32,0.90
331,5.25,-0.62,3.25,-1.00,-6.68,0.19,0.00,0.00,0.00,0.03,0.03,0.33,0.94
332,5.25,-0.62,3.25,0.02,-3.98,0.25,0.00,0.00,0.00,0.03,0.03,0.33,0.94
333,3.25,0.37,-0.19,0.02,-3.98,0.25,0.00,0.00,0.00,0.03,0.03,0.33,0.94
334,3.25,0.37,-0.19,-0.32,-0.37,0.13,0.00,0.00,0.00,0.03,0.03,0.33,0.94
335,3.25,0.37,-0.19,-0.32,-0.37,0.13,0.00,0.00,0.00,0.08,-0.16,0.33,0.93
336,3.25,0.37,-0.19,0.53,3.54,-0.20,0.00,0.00,0.00,0.08,-0.16,0.33,0.93
337,3.25,1.31,-1.25,0.53,3.54,-0.20,0.00,0.00,0.00,0.08,-0.16,0.33,0.93
338,3.25,1.31,-1.25,0.03,6.16,-0.29,0.00,0.00,0.00,0.08,-0.16,0.33,0.93
339,3.25,1.31,-1.25,0.03,6.16,-0.29,0.00,0.00,0.00,0.04,0.00,0.33,0.94
340,3.25,1.31,-1.25,2.04,4.90,-0.25,0.00,0.00,0.00,0.04,0.00,0.33,0.94
341,4.37,1.75,3.31,2.04,4.90,-0.25,0.00,0.00,0.00,0.04,0.00,0.33,0.94
342,4.37,1.75,3.31,0.96,3.19,0.01,0.00,0.00,0.00,0.04,0.00,0.33,0.94
343,4.37,1.75,3.31,0.96,3.19,0.01,0.00,0.00,0.00,0.00,0.25,0.31,0.92
344,4.37,1.75,3.31,-0.12,-1.03,-0.06,0.00,0.00,0.00,0.00,0.25,0.31,0.92
345,4.81,-0.56,5.19,-0.12,-1.03,-0.06,0.00,0.00,0.00,0.00,0.25,0.31,0.92
346,4.81,-0.56,5.19,-1.19,-5.32,0.23,0.00,0.00,0.00,0.00,0.25,0.31,0.92
347,4.81,-0.56,5.19,-1.19,-5.32,0.23,0.00,0.00,0.00,0.01,0.20,0.32,0.93
348,4.81,-0.56,5.19,-0.87,-7.33,-0.00,0.00,0.00,0.00,0.01,0.20,0.32,0.93
349,4.44,0.06,0.94,-0.87,-7.33,-0.00,0.00,0.00,0.00,0.01,0.20,0.32,0.93
350,4.44,0.06,0.94,-0.07,-5.25,0.09,0.00,0.00,0.00,0.01,0.20,0.32,0.93
351,4.44,0.06,0.94,-0.07,-5.25,0.09,0.00,0.00,0.00,0.08,-0.13,0.31,0.94
352,4.44,0.06,0.94,-0.29,-0.26,0.32,0.00,0.00,0.00,0.08,-0.13,0.31,0.94
353,0.75,-1.69,-0.94,-0.29,-0.26,0.32,0.00,0.00,0.00,0.08,-0.13,0.31,0.94
354,0.75,-1.69,-0.94,0.37,3.44,-0.13,0.00,0.00,0.00,0.08,-0.13,0.31,0.94
355,0.75,-1.69,-0.94,0.37,3.44,-0.13,0.00,0.00,0.00,0.08,-0.16,0.32,0.93
356,0.75,-1.69,-0.94,0.06,6.39,-0.05,0.00,0.00,0.00,0.08,-0.16,0.32,0.93
357,4.81,1.06,1.75,0.06,6.39,-0.05,0.00,0.00,0.00,0.08,-0.16,0.32,0.93
358,4.81,1.06,1.75,2.85,6.02,-0.05,0.00,0.00,0.00,0.08,-0.16,0.32,0.93
359,4.81,1.06,1.75,2.85,6.02,-0.05,0.00,0.00,0.00,0.01,0.12,0.33,0.94
360,4.81,1.06,1.75,1.22,3.19,0.16,0.00,0.00,0.00,0.01,0.12,0.33,0.94
361,4.37,0.44,4.06,1.22,3.19,0.16,0.00,0.00,0.00,0.01,0.12,0.33,0.94
362,4.37,0.44,4.06,0.06,-0.64,0.13,0.00,0.00,0.00,0.01,0.12,0.33,0.94
363,4.37,0.44,4.06,0.06,-0.64,0.13,0.00,0.00,0.00,0.01,0.28,0.32,0.91
364,4.37,0.44,4.06,-0.96,-4.05,0.06,0.00,0.00,0.00,0.01,0.28,0.32,0.91
365,4.00,-0.56,4.06,-0.96,-4.05,0.06,0.00,0.00,0.00,0.01,0.28,0.32,0.91
366,4.00,-0.56,4.06,-1.42,-5.96,0.20,0.00,0.00,0.00,0.01,0.28,0.32,0.91
367,4.00,-0.56,4.06,-1.42,-5.96,0.20,0.00,0.00,0.00,0.03,0.08,0.33,0.94
368,4.00,-0.56,4.06,-0.32,-7.76,0.04,0.00,0.00,0.00,0.03,0.08,0.33,0.94
369,3.56,0.06,0.25,-0.32,-7.76,0.04,0.00,0.00,0.00,0.03,0.08,0.33,0.94
370,3.56,0.06,0.25,-0.70,-2.93,0.25,0.00,0.00,0.00,0.03,0.08,0.33,0.94
371,3.56,0.06,0.25,-0.70,-2.93,0.25,0.00,0.00,0.00,0.10,-0.22,0.31,0.92
372,3.56,0.06,0.25,0.04,2.77,0.08,0.00,0.00,0.00,0.10,-0.22,0.31,0.92
373,1.56,-0.62,-1.31,0.04,2.77,0.08,0.00,0.00,0.00,0.10,-0.22,0.31,0.92
374,1.56,-0.62,-1.31,1.56,7.11,0.05,0.00,0.00,0.00,0.10,-0.22,0.31,0.92
375,1.56,-0.62,-1.31,1.56,7.11,0.05,0.00,0.00,0.00,0.07,-0.10,0.33,0.94
376,1.56,-0.62,-1.31,2.11,6.61,-0.13,0.00,0.00,0.00,0.07,-0.10,0.33,0.94
377,4.37,1.06,1.75,2.11,6.61,-0.13,0.00,0.00,0.00,0.07,-0.10,0.33,0.94
378,4.37,1.06,1.75,0.71,3.41,-0.04,0.00,0.00,0.00,0.07,-0.10,0.33,0.94
379,4.37,1.06,1.75,0.71,3.41,-0.04,0.00,0.00,0.00,0.01,0.21,0.33,0.92
380,4.37,1.06,1.75,-0.02,0.55,-0.09,0.00,0.00,0.00,0.01,0.21,0.33,0.92
381,4.81,0.13,4.06,-0.02,0.55,-0.09,0.00,0.00,0.00,0.01,0.21,0.33,0.92
382,4.81,0.13,4.06,-0.79,-3.27,-0.30,0.00,0.00,0.00,0.01,0.21,0.33,0.92
383,4.81,0.13,4.06,-0.79,-3.27,-0.30,0.00,0.00,0.00,0.00,0.23,0.32,0.92
384,4.81,0.13,4.06,-1.22,-5.88,-0.40,0.00,0.00,0.00,0.00,0.23,0.32,0.92
385,4.75,2.12,3.31,-1.22,-5.88,-0.40,0.00,0.00,0.00,0.00,0.23,0.32,0.92
386,4.75,2.12,3.31,-0.95,-5.08,0.39,0.00,0.00,0.00,0.00,0.23,0.32,0.92
387,4.75,2.12,3.31,-0.95,-5.08,0.39,0.00,0.00,0.00,0.03,-0.04,0.32,0.95
388,4.75,2.12,3.31,0.94,-2.35,-0.20,0.00,0.00,0.00,0.03,-0.04,0.32,0.95
389,2.00,1.69,-1.25,0.94,-2.35,-0.20,0.00,0.00,0.00,0.03,-0.04,0.32,0.95
390,2.00,1.69,-1.25,0.26,2.14,0.04,0.00,0.00,0.00,0.03,-0.04,0.32,0.95
391,2.00,1.69,-1.25,0.26,2.14,0.04,0.00,0.00,0.00,0.08,-0.13,0.33,0.93
392,2.00,1.69,-1.25,0.02,5.62,0.06,0.00,0.00,0.00,0.08,-0.13,0.33,0.93
393,3.62,-1.00,-0.56,0.02,5.62,0.06,0.00,0.00,0.00,0.08,-0.13,0.33,0.93
394,3.62,-1.00,-0.56,1.08,5.14,0.00,0.00,0.00,0.00,0.08,-0.13,0.33,0.93
395,3.62,-1.00,-0.56,1.08,5.14,0.00,0.00,0.00,0.00,0.01,0.10,0.33,0.94
396,3.62,-1.00,-0.56,0.93,2.90,-0.11,0.00,0.00,0.00,0.01,0.10,0.33,0.94
397,3.94,1.06,4.06,0.93,2.90,-0.11,0.00,0.00,0.00,0.01,0.10,0.33,0.94
398,3.94,1.06,4.06,0.02,-0.69,-0.18,0.00,0.00,0.00,0.01,0.10,0.33,0.94
399,3.94,1.06,4.06,0.02,-0.69,-0.18,0.00,0.00,0.00,0.01,0.24,0.32,0.91
400,3.94,1.06,4.06,-0.71,-3.44,-0.14,0.00,0.00,0.00,0.01,0.24,0.32,0.91
401,3.56,-1.94,3.25,-0.71,-3.44,-0.14,0.00,0.00,0.00,0.01,0.24,0.32,0.91
402,3.56,-1.94,3.25,-1.32,-6.20,0.02,0.00,0.00,0.00,0.01,0.24,0.32,0.91
403,3.56,-1.94,3.25,-1.32,-6.20,0.02,0.00,0.00,0.00,0.03,0.07,0.32,0.94
404,3.56,-1.94,3.25,-0.12,-5.19,0.16,0.00,0.00,0.00,0.03,0.07,0.32,0.94
405,4.44,0.06,0.56,-0.12,-5.19,0.16,0.00,0.00,0.00,0.03,0.07,0.32,0.94
406,4.44,0.06,0.56,0.20,-0.67,0.17,0.00,0.00,0.00,0.03,0.07,0.32,0.94
407,4.44,0.06,0.56,0.20,-0.67,0.17,0.00,0.00,0.00,0.08,-0.15,0.31,0.93
408,4.44,0.06,0.56,0.24,3.96,-0.04,0.00,0.00,0.00,0.08,-0.15,0.31,0.93
409,2.81,-0.31,-0.50,0.24,3.96,-0.04,0.00,0.00,0.00,0.08,-0.15,0.31,0.93
410,2.81,-0.31,-0.50,-0.29,6.49,0.03,0.00,0.00,0.00,0.08,-0.15,0.31,0.93
411,2.81,-0.31,-0.50,-0.29,6.49,0.03,0.00,0.00,0.00,0.03,0.02,0.33,0.94
412,2.81,-0.31,-0.50,1.09,4.47,0.06,0.00,0.00,0.00,0.03,0.02,0.33,0.94
413,4.37,1.06,3.31,1.09,4.47,0.06,0.00,0.00,0.00,0.03,0.02,0.33,0.94
414,4.37,1.06,3.31,0.42,1.39,0.10,0.00,0.00,0.00,0.03,0.02,0.33,0.94
415,4.37,1.06,3.31,0.42,1.39,0.10,0.00,0.00,0.00,-0.01,0.23,0.33,0.92
416,4.37,1.06,3.31,-0.36,-2.29,-0.13,0.00,0.00,0.00,-0.01,0.23,0.33,0.92
417,4.00,-0.25,3.25,-0.36,-2.29,-0.13,0.00,0.00,0.00,-0.01,0.23,0.33,0.92
418,4.00,-0.25,3.25,-1.23,-5.97,-0.36,0.00,0.00,0.00,-0.01,0.23,0.33,0.92
419,4.00,-0.25,3.25,-1.23,-5.97,-0.36,0.00,0.00,0.00,0.01,0.11,0.32,0.94
420,4.00,-0.25,3.25,-0.78,-6.22,0.37,0.00,0.00,0.00,0.01,0.11,0.32,0.94
421,3.25,-0.62,0.25,-0.78,-6.22,0.37,0.00,0.00,0.00,0.01,0.11,0.32,0.94
422,3.25,-0.62,0.25,0.47,-1.93,0.27,0.00,0.00,0.00,0.01,0.11,0.32,0.94
423,3.25,-0.62,0.25,0.47,-1.93,0.27,0.00,0.00,0.00,0.07,-0.15,0.32,0.93
424,3.25,-0.62,0.25,0.09,2.45,0.09,0.00,0.00,0.00,0.07,-0.15,0.32,0.93
425,3.62,-1.00,-1.00,0.09,2.45,0.09,0.00,0.00,0.00,0.07,-0.15,0.32,0.93
426,3.62,-1.00,-1.00,0.29,5.73,-0.25,0.00,0.00,0.00,0.07,-0.15,0.32,0.93
427,3.62,-1.00,-1.00,0.29,5.73,-0.25,0.00,0.00,0.00,0.05,-0.04,0.33,0.94
428,3.62,-1.00,-1.00,0.86,5.68,-0.13,0.00,0.00,0.00,0.05,-0.04,0.33,0.94
429,4.00,1.00,1.00,0.86,5.68,-0.13,0.00,0.00,0.00,0.05,-0.04,0.33,0.94
430,4.00,1.00,1.00,1.07,3.06,0.16,0.00,0.00,0.00,0.05,-0.04,0.33,0.94
431,4.00,1.00,1.00,1.07,3.06,0.16,0.00,0.00,0.00,-0.01,0.22,0.32,0.92
432,4.00,1.00,1.00,0.13,-0.48,0.10,0.00,0.00,0.00,-0.01,0.22,0.32,0.92
433,4.37,1.12,5.19,0.13,-0.48,0.10,0.00,0.00,0.00,-0.01,0.22,0.32,0.92
434,4.37,1.12,5.19,-1.13,-4.59,-0.12,0.00,0.00,0.00,-0.01,0.22,0.32,0.92
435,4.37,1.12,5.19,-1.13,-4.59,-0.12,0.00,0.00,0.00,0.00,0.19,0.33,0.93
436,4.37,1.12,5.19,-1.12,-6.07,-0.05,0.00,0.00,0.00,0.00,0.19,0.33,0.93
437,4.44,0.37,1.00,-1.12,-6.07,-0.05,0.00,0.00,0.00,0.00,0.19,0.33,0.93
438,4.44,0.37,1.00,0.42,-4.97,0.04,0.00,0.00,0.00,0.00,0.19,0.33,0.93
439,4.44,0.37,1.00,0.42,-4.97,0.04,0.00,0.00,0.00,0.05,-0.09,0.33,0.94
440,4.44,0.37,1.00,0.20,-0.89,0.23,0.00,0.00,0.00,0.05,-0.09,0.33,0.94
441,3.25,0.00,-0.94,0.20,-0.89,0.23,0.00,0.00,0.00,0.05,-0.09,0.33,0.94
442,3.25,0.00,-0.94,0.18,3.35,-0.12,0.00,0.00,0.00,0.05,-0.09,0.33,0.94
443,3.25,0.00,-0.94,0.18,3.35,-0.12,0.00,0.00,0.00,0.08,-0.12,0.33,0.93
444,3.25,0.00,-0.94,0.02,5.66,-0.19,0.00,0.00,0.00,0.08,-0.12,0.33,0.93
445,4.87,-1.00,1.31,0.02,5.66,-0.19,0.00,0.00,0.00,0.08,-0.12,0.33,0.93
446,4.87,-1.00,1.31,1.91,5.23,-0.07,0.00,0.00,0.00,0.08,-0.12,0.33,0.93
447,4.87,-1.00,1.31,1.91,5.23,-0.07,0.00,0.00,0.00,-0.01,0.12,0.33,0.94
448,4.87,-1.00,1.31,0.98,3.55,0.00,0.00,0.00,0.00,-0.01,0.12,0.33,0.94
449,4.37,-0.56,4.37,0.98,3.55,0.00,0.00,0.00,0.00,-0.01,0.12,0.33,0.94
450,4.37,-0.56,4.37,0.10,0.53,-0.07,0.00,0.00,0.00,-0.01,0.12,0.33,0.94
451,4.37,-0.56,4.37,0.10,0.53,-0.07,0.00,0.00,0.00,-0.02,0.29,0.32,0.90
452,4.37,-0.56,4.37,-1.04,-4.29,-0.18,0.00,0.00,0.00,-0.02,0.29,0.32,0.90
453,4.37,0.81,4.81,-1.04,-4.29,-0.18,0.00,0.00,0.00,-0.02,0.29,0.32,0.90
454,4.37,0.81,4.81,-1.21,-6.57,-0.24,0.00,0.00,0.00,-0.02,0.29,0.32,0.90
455,4.37,0.81,4.81,-1.21,-6.57,-0.24,0.00,0.00,0.00,-0.00,0.09,0.32,0.94
456,4.37,0.81,4.81,0.46,-5.22,0.06,0.00,0.00,0.00,-0.00,0.09,0.32,0.94
457,3.56,1.37,0.25,0.46,-5.22,0.06,0.00,0.00,0.00,-0.00,0.09,0.32,0.94
458,3.56,1.37,0.25,0.84,-1.61,0.20,0.00,0.00,0.00,-0.00,0.09,0.32,0.94
459,3.56,1.37,0.25,0.84,-1.61,0.20,0.00,0.00,0.00,0.08,-0.14,0.32,0.93
460,3.56,1.37,0.25,-0.04,4.67,-0.12,0.00,0.00,0.00,0.08,-0.14,0.32,0.93
461,3.19,1.75,0.62,-0.04,4.67,-0.12,0.00,0.00,0.00,0.08,-0.14,0.32,0.93
462,3.19,1.75,0.62,-0.45,6.09,-0.34,0.00,0.00,0.00,0.08,-0.14,0.32,0.93
463,3.19,1.75,0.62,-0.45,6.09,-0.34,0.00,0.00,0.00,0.02,0.03,0.33,0.94
464,3.19,1.75,0.62,1.09,4.19,-0.02,0.00,0.00,0.00,0.02,0.03,0.33,0.94
465,3.94,1.06,3.31,1.09,4.19,-0.02,0.00,0.00,0.00,0.02,0.03,0.33,0.94
466,3.94,1.06,3.31,0.33,0.73,0.03,0.00,0.00,0.00,0.02,0.03,0.33,0.94
467,3.94,1.06,3.31,0.33,0.73,0.03,0.00,0.00,0.00,-0.02,0.23,0.32,0.92
468,3.94,1.06,3.31,-0.47,-2.03,-0.09,0.00,0.00,0.00,-0.02,0.23,0.32,0.92
469,4.81,-0.62,2.87,-0.47,-2.03,-0.09,0.00,0.00,0.00,-0.02,0.23,0.32,0.92
470,4.81,-0.62,2.87,-1.06,-4.55,0.11,0.00,0.00,0.00,-0.02,0.23,0.32,0.92
471,4.81,-0.62,2.87,-1.06,-4.55,0.11,0.00,0.00,0.00,-0.01,0.13,0.32,0.94
472,4.81,-0.62,2.87,-0.85,-5.30,0.26,0.00,0.00,0.00,-0.01,0.13,0.32,0.94
473,4.00,1.00,1.06,-0.85,-5.30,0.26,0.00,0.00,0.00,-0.01,0.13,0.32,0.94
474,4.00,1.00,1.06,0.65,-4.32,-0.21,0.00,0.00,0.00,-0.01,0.13,0.32,0.94
475,4.00,1.00,1.06,0.65,-4.32,-0.21,0.00,0.00,0.00,0.06,-0.12,0.32,0.94
476,4.00,1.00,1.06,0.02,-0.21,-0.21,0.00,0.00,0.00,0.06,-0.12,0.32,0.94
477,2.00,-1.00,-0.94,0.02,-0.21,-0.21,0.00,0.00,0.00,0.06,-0.12,0.32,0.94
478,2.00,-1.00,-0.94,0.34,3.69,-0.01,0.00,0.00,0.00,0.06,-0.12,0.32,0.94
479,2.00,-1.00,-0.94,0.34,3.69,-0.01,0.00,0.00,0.00,0.08,-0.13,0.32,0.94
480,2.00,-1.00,-0.94,-0.36,6.40,0.01,0.00,0.00,0.00,0.08,-0.13,0.32,0.94
481,4.44,0.06,0.56,-0.36,6.40,0.01,0.00,0.00,0.00,0.08,-0.13,0.32,0.94
482,4.44,0.06,0.56,2.43,5.13,0.04,0.00,0.00,0.00,0.08,-0.13,0.32,0.94
483,4.44,0.06,0.56,2.43,5.13,0.04,0.00,0.00,0.00,-0.01,0.15,0.32,0.93
484,4.44,0.06,0.56,0.41,1.94,-0.10,0.00,0.00,0.00,-0.01,0.15,0.32,0.93
485,5.25,0.06,3.62,0.41,1.94,-0.10,0.00,0.00,0.00,-0.01,0.15,0.32,0.93
486,5.25,0.06,3.62,-0.56,-1.14,-0.26,0.00,0.00,0.00,-0.01,0.15,0.32,0.93
487,5.25,0.06,3.62,-0.56,-1.14,-0.26,0.00,0.00,0.00,-0.02,0.25,0.31,0.92
488,5.25,0.06,3.62,-1.36,-4.84,-0.20,0.00,0.00,0.00,-0.02,0.25,0.31,0.92
489,4.44,-0.94,2.50,-1.36,-4.84,-0.20,0.00,0.00,0.00,-0.02,0.25,0.31,0.92
