,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
243,4.37,0.13,4.75,0.37,-6.42,0.92,0.00,0.00,0.00,0.03,0.21,0.37,0.90
244,4.37,0.13,4.75,-0.34,-7.87,0.36,0.00,0.00,0.00,0.03,0.21,0.37,0.90
245,5.31,-0.31,-0.19,-0.34,-7.87,0.36,0.00,0.00,0.00,0.03,0.21,0.37,0.90
246,5.31,-0.31,-0.19,0.19,-6.47,0.01,0.00,0.00,0.00,0.03,0.21,0.37,0.90
247,5.31,-0.31,-0.19,0.19,-6.47,0.01,0.00,0.00,0.00,0.16,-0.13,0.35,0.91
248,5.31,-0.31,-0.19,0.25,-2.30,0.23,0.00,0.00,0.00,0.16,-0.13,0.35,0.91
249,1.62,-0.69,-2.87,0.25,-2.30,0.23,0.00,0.00,0.00,0.16,-0.13,0.35,0.91
250,1.62,-0.69,-2.87,-0.38,2.65,0.27,0.00,0.00,0.00,0.16,-0.13,0.35,0.91
251,1.62,-0.69,-2.87,-0.38,2.65,0.27,0.00,0.00,0.00,0.20,-0.23,0.34,0.89
252,1.62,-0.69,-2.87,-0.48,7.06,-0.57,0.00,0.00,0.00,0.20,-0.23,0.34,0.89
253,2.87,-1.69,-1.31,-0.48,7.06,-0.57,0.00,0.00,0.00,0.20,-0.23,0.34,0.89
254,2.87,-1.69,-1.31,-0.53,6.66,-0.48,0.00,0.00,0.00,0.20,-0.23,0.34,0.89
255,2.87,-1.69,-1.31,-0.53,6.66,-0.48,0.00,0.00,0.00,0.07,0.04,0.36,0.93
256,2.87,-1.69,-1.31,0.31,4.31,-0.13,0.00,0.00,0.00,0.07,0.04,0.36,0.93
257,5.25,-1.69,3.19,0.31,4.31,-0.13,0.00,0.00,0.00,0.07,0.04,0.36,0.93
258,5.25,-1.69,3.19,-0.18,3.15,-0.01,0.00,0.00,0.00,0.07,0.04,0.36,0.93
259,5.25,-1.69,3.19,-0.18,3.15,-0.01,0.00,0.00,0.00,-0.02,0.25,0.36,0.90
260,5.25,-1.69,3.19,0.13,0.78,0.41,0.00,0.00,0.00,-0.02,0.25,0.36,0.90
261,5.19,-0.56,5.50,0.13,0.78,0.41,0.00,0.00,0.00,-0.02,0.25,0.36,0.90
262,5.19,-0.56,5.50,0.21,-3.22,0.83,0.00,0.00,0.00,-0.02,0.25,0.36,0.90
263,5.19,-0.56,5.50,0.21,-3.22,0.83,0.00,0.00,0.00,-0.02,0.28,0.37,0.89
264,5.19,-0.56,5.50,-0.70,-7.87,0.04,0.00,0.00,0.00,-0.02,0.28,0.37,0.89
265,6.06,0.37,2.06,-0.70,-7.87,0.04,0.00,0.00,0.00,-0.02,0.28,0.37,0.89
266,6.06,0.37,2.06,0.11,-7.26,0.05,0.00,0.00,0.00,-0.02,0.28,0.37,0.89
267,6.06,0.37,2.06,0.11,-7.26,0.05,0.00,0.00,0.00,0.11,-0.04,0.37,0.92
268,6.06,0.37,2.06,0.17,-3.80,0.22,0.00,0.00,0.00,0.11,-0.04,0.37,0.92
269,3.25,0.00,-2.44,0.17,-3.80,0.22,0.00,0.00,0.00,0.11,-0.04,0.37,0.92
270,3.25,0.00,-2.44,-0.01,2.02,0.16,0.00,0.00,0.00,0.11,-0.04,0.37,0.92
271,3.25,0.00,-2.44,-0.01,2.02,0.16,0.00,0.00,0.00,0.18,-0.19,0.36,0.90
272,3.25,0.00,-2.44,-0.29,7.22,-0.31,0.00,0.00,0.00,0.18,-0.19,0.36,0.90
273,3.25,-0.31,-0.94,-0.29,7.22,-0.31,0.00,0.00,0.00,0.18,-0.19,0.36,0.90
274,3.25,-0.31,-0.94,-0.25,7.92,-0.68,0.00,0.00,0.00,0.18,-0.19,0.36,0.90
275,3.25,-0.31,-0.94,-0.25,7.92,-0.68,0.00,0.00,0.00,0.05,0.10,0.38,0.92
276,3.25,-0.31,-0.94,0.30,4.38,-0.57,0.00,0.00,0.00,0.05,0.10,0.38,0.92
277,5.62,-0.94,4.75,0.30,4.38,-0.57,0.00,0.00,0.00,0.05,0.10,0.38,0.92
278,5.62,-0.94,4.75,0.04,1.97,0.05,0.00,0.00,0.00,0.05,0.10,0.38,0.92
279,5.62,-0.94,4.75,0.04,1.97,0.05,0.00,0.00,0.00,-0.04,0.31,0.36,0.88
280,5.62,-0.94,4.75,-0.02,-1.15,0.37,0.00,0.00,0.00,-0.04,0.31,0.36,0.88
281,5.62,1.12,5.56,-0.02,-1.15,0.37,0.00,0.00,0.00,-0.04,0.31,0.36,0.88
282,5.62,1.12,5.56,0.72,-5.27,1.22,0.00,0.00,0.00,-0.04,0.31,0.36,0.88
283,5.62,1.12,5.56,0.72,-5.27,1.22,0.00,0.00,0.00,0.00,0.25,0.38,0.89
284,5.62,1.12,5.56,-1.09,-8.41,0.52,0.00,0.00,0.00,0.00,0.25,0.38,0.89
285,5.69,-1.00,1.69,-1.09,-8.41,0.52,0.00,0.00,0.00,0.00,0.25,0.38,0.89
286,5.69,-1.00,1.69,-0.14,-7.72,0.18,0.00,0.00,0.00,0.00,0.25,0.38,0.89
287,5.69,-1.00,1.69,-0.14,-7.72,0.18,0.00,0.00,0.00,0.14,-0.10,0.38,0.91
288,5.69,-1.00,1.69,0.18,-3.16,0.32,0.00,0.00,0.00,0.14,-0.10,0.38,0.91
289,1.62,-3.00,-1.75,0.18,-3.16,0.32,0.00,0.00,0.00,0.14,-0.10,0.38,0.91
290,1.62,-3.00,-1.75,-0.36,1.72,0.08,0.00,0.00,0.00,0.14,-0.10,0.38,0.91
291,1.62,-3.00,-1.75,-0.36,1.72,0.08,0.00,0.00,0.00,0.20,-0.25,0.37,0.87
292,1.62,-3.00,-1.75,-0.66,6.06,-0.71,0.00,0.00,0.00,0.20,-0.25,0.37,0.87
293,2.87,-1.37,-0.94,-0.66,6.06,-0.71,0.00,0.00,0.00,0.20,-0.25,0.37,0.87
294,2.87,-1.37,-0.94,-0.31,7.03,-1.08,0.00,0.00,0.00,0.20,-0.25,0.37,0.87
295,2.87,-1.37,-0.94,-0.31,7.03,-1.08,0.00,0.00,0.00,0.07,-0.01,0.37,0.93
296,2.87,-1.37,-0.94,0.50,3.96,-0.40,0.00,0.00,0.00,0.07,-0.01,0.37,0.93
297,5.25,1.06,2.06,0.50,3.96,-0.40,0.00,0.00,0.00,0.07,-0.01,0.37,0.93
298,5.25,1.06,2.06,-0.38,3.98,0.02,0.00,0.00,0.00,0.07,-0.01,0.37,0.93
299,5.25,1.06,2.06,-0.38,3.98,0.02,0.00,0.00,0.00,-0.01,0.21,0.35,0.91
300,5.25,1.06,2.06,0.02,1.81,-0.16,0.00,0.00,0.00,-0.01,0.21,0.35,0.91
301,5.19,1.06,4.75,0.02,1.81,-0.16,0.00,0.00,0.00,-0.01,0.21,0.35,0.91
302,5.19,1.06,4.75,0.80,-2.21,1.13,0.00,0.00,0.00,-0.01,0.21,0.35,0.91
303,5.19,1.06,4.75,0.80,-2.21,1.13,0.00,0.00,0.00,-0.03,0.28,0.36,0.89
304,5.19,1.06,4.75,-0.12,-6.97,1.18,0.00,0.00,0.00,-0.03,0.28,0.36,0.89
305,7.31,-1.37,2.00,-0.12,-6.97,1.18,0.00,0.00,0.00,-0.03,0.28,0.36,0.89
306,7.31,-1.37,2.00,-0.58,-7.79,-0.07,0.00,0.00,0.00,-0.03,0.28,0.36,0.89
307,7.31,-1.37,2.00,-0.58,-7.79,-0.07,0.00,0.00,0.00,0.10,-0.00,0.38,0.92
308,7.31,-1.37,2.00,0.21,-6.09,0.06,0.00,0.00,0.00,0.10,-0.00,0.38,0.92
309,2.87,-1.00,-1.75,0.21,-6.09,0.06,0.00,0.00,0.00,0.10,-0.00,0.38,0.92
310,2.87,-1.00,-1.75,-0.07,-1.79,0.17,0.00,0.00,0.00,0.10,-0.00,0.38,0.92
311,2.87,-1.00,-1.75,-0.07,-1.79,0.17,0.00,0.00,0.00,0.21,-0.25,0.34,0.88
312,2.87,-1.00,-1.75,-0.42,2.66,-0.05,0.00,0.00,0.00,0.21,-0.25,0.34,0.88
313,2.06,-2.69,-3.25,-0.42,2.66,-0.05,0.00,0.00,0.00,0.21,-0.25,0.34,0.88
314,2.06,-2.69,-3.25,-0.69,6.47,-0.34,0.00,0.00,0.00,0.21,-0.25,0.34,0.88
315,2.06,-2.69,-3.25,-0.69,6.47,-0.34,0.00,0.00,0.00,0.14,-0.15,0.36,0.91
316,2.06,-2.69,-3.25,-0.37,6.88,-0.45,0.00,0.00,0.00,0.14,-0.15,0.36,0.91
317,4.44,0.37,0.94,-0.37,6.88,-0.45,0.00,0.00,0.00,0.14,-0.15,0.36,0.91
318,4.44,0.37,0.94,0.02,3.56,-0.31,0.00,0.00,0.00,0.14,-0.15,0.36,0.91
319,4.44,0.37,0.94,0.02,3.56,-0.31,0.00,0.00,0.00,0.01,0.14,0.36,0.92
320,4.44,0.37,0.94,0.18,2.07,0.12,0.00,0.00,0.00,0.01,0.14,0.36,0.92
321,5.25,-1.31,3.94,0.18,2.07,0.12,0.00,0.00,0.00,0.01,0.14,0.36,0.92
322,5.25,-1.31,3.94,-0.31,0.94,0.06,0.00,0.00,0.00,0.01,0.14,0.36,0.92
323,5.25,-1.31,3.94,-0.31,0.94,0.06,0.00,0.00,0.00,-0.02,0.24,0.36,0.90
324,5.25,-1.31,3.94,-0.08,0.14,0.18,0.00,0.00,0.00,-0.02,0.24,0.36,0.90
325,4.81,-1.62,3.94,-0.08,0.14,0.18,0.00,0.00,0.00,-0.02,0.24,0.36,0.90
326,4.81,-1.62,3.94,0.45,-2.09,0.35,0.00,0.00,0.00,-0.02,0.24,0.36,0.90
327,4.81,-1.62,3.94,0.45,-2.09,0.35,0.00,0.00,0.00,-0.02,0.23,0.37,0.90
328,4.81,-1.62,3.94,0.21,-4.58,0.58,0.00,0.00,0.00,-0.02,0.23,0.37,0.90
329,5.25,1.37,2.12,0.21,-4.58,0.58,0.00,0.00,0.00,-0.02,0.23,0.37,0.90
330,5.25,1.37,2.12,-0.02,-6.13,0.12,0.00,0.00,0.00,-0.02,0.23,0.37,0.90
331,5.25,1.37,2.12,-0.02,-6.13,0.12,0.00,0.00,0.00,0.08,0.03,0.38,0.92
332,5.25,1.37,2.12,0.54,-6.80,-0.04,0.00,0.00,0.00,0.08,0.03,0.38,0.92
333,3.25,0.62,-1.31,0.54,-6.80,-0.04,0.00,0.00,0.00,0.08,0.03,0.38,0.92
334,3.25,0.62,-1.31,0.21,-2.62,-0.01,0.00,0.00,0.00,0.08,0.03,0.38,0.92
335,3.25,0.62,-1.31,0.21,-2.62,-0.01,0.00,0.00,0.00,0.21,-0.23,0.34,0.89
336,3.25,0.62,-1.31,-0.04,2.28,-0.01,0.00,0.00,0.00,0.21,-0.23,0.34,0.89
337,1.19,-1.37,-2.06,-0.04,2.28,-0.01,0.00,0.00,0.00,0.21,-0.23,0.34,0.89
338,1.19,-1.37,-2.06,-0.61,6.68,-0.28,0.00,0.00,0.00,0.21,-0.23,0.34,0.89
339,1.19,-1.37,-2.06,-0.61,6.68,-0.28,0.00,0.00,0.00,0.16,-0.14,0.36,0.91
340,1.19,-1.37,-2.06,-0.11,7.04,-0.61,0.00,0.00,0.00,0.16,-0.14,0.36,0.91
341,4.44,-1.31,1.25,-0.11,7.04,-0.61,0.00,0.00,0.00,0.16,-0.14,0.36,0.91
342,4.44,-1.31,1.25,0.42,4.24,-0.40,0.00,0.00,0.00,0.16,-0.14,0.36,0.91
343,4.44,-1.31,1.25,0.42,4.24,-0.40,0.00,0.00,0.00,0.03,0.16,0.36,0.92
344,4.44,-1.31,1.25,-0.12,2.69,-0.09,0.00,0.00,0.00,0.03,0.16,0.36,0.92
345,6.06,-0.62,4.75,-0.12,2.69,-0.09,0.00,0.00,0.00,0.03,0.16,0.36,0.92
346,6.06,-0.62,4.75,-0.21,1.17,-0.04,0.00,0.00,0.00,0.03,0.16,0.36,0.92
347,6.06,-0.62,4.75,-0.21,1.17,-0.04,0.00,0.00,0.00,-0.02,0.28,0.36,0.89
348,6.06,-0.62,4.75,0.12,-0.99,0.07,0.00,0.00,0.00,-0.02,0.28,0.36,0.89
349,3.94,-0.56,5.12,0.12,-0.99,0.07,0.00,0.00,0.00,-0.02,0.28,0.36,0.89
350,3.94,-0.56,5.12,-0.01,-3.73,0.38,0.00,0.00,0.00,-0.02,0.28,0.36,0.89
351,3.94,-0.56,5.12,-0.01,-3.73,0.38,0.00,0.00,0.00,0.00,0.23,0.36,0.90
352,3.94,-0.56,5.12,-0.12,-7.41,0.53,0.00,0.00,0.00,0.00,0.23,0.36,0.90
353,4.87,-1.31,2.06,-0.12,-7.41,0.53,0.00,0.00,0.00,0.00,0.23,0.36,0.90
354,4.87,-1.31,2.06,0.17,-6.95,0.54,0.00,0.00,0.00,0.00,0.23,0.36,0.90
355,4.87,-1.31,2.06,0.17,-6.95,0.54,0.00,0.00,0.00,0.13,-0.07,0.36,0.92
356,4.87,-1.31,2.06,0.20,-4.20,-0.01,0.00,0.00,0.00,0.13,-0.07,0.36,0.92
357,1.25,-3.75,-4.06,0.20,-4.20,-0.01,0.00,0.00,0.00,0.13,-0.07,0.36,0.92
358,1.25,-3.75,-4.06,-0.48,1.80,0.30,0.00,0.00,0.00,0.13,-0.07,0.36,0.92
359,1.25,-3.75,-4.06,-0.48,1.80,0.30,0.00,0.00,0.00,0.19,-0.23,0.35,0.89
360,1.25,-3.75,-4.06,-0.56,6.46,-0.41,0.00,0.00,0.00,0.19,-0.23,0.35,0.89
361,3.31,-1.06,-2.44,-0.56,6.46,-0.41,0.00,0.00,0.00,0.19,-0.23,0.35,0.89
362,3.31,-1.06,-2.44,-0.58,7.77,-0.76,0.00,0.00,0.00,0.19,-0.23,0.35,0.89
363,3.31,-1.06,-2.44,-0.58,7.77,-0.76,0.00,0.00,0.00,0.06,0.03,0.36,0.93
364,3.31,-1.06,-2.44,0.28,5.46,-0.51,0.00,0.00,0.00,0.06,0.03,0.36,0.93
365,4.37,-0.25,3.62,0.28,5.46,-0.51,0.00,0.00,0.00,0.06,0.03,0.36,0.93
366,4.37,-0.25,3.62,0.07,2.20,0.26,0.00,0.00,0.00,0.06,0.03,0.36,0.93
367,4.37,-0.25,3.62,0.07,2.20,0.26,0.00,0.00,0.00,-0.03,0.27,0.35,0.90
368,4.37,-0.25,3.62,0.16,0.82,0.34,0.00,0.00,0.00,-0.03,0.27,0.35,0.90
369,4.37,-1.25,5.12,0.16,0.82,0.34,0.00,0.00,0.00,-0.03,0.27,0.35,0.90
370,4.37,-1.25,5.12,-0.06,-2.78,0.62,0.00,0.00,0.00,-0.03,0.27,0.35,0.90
371,4.37,-1.25,5.12,-0.06,-2.78,0.62,0.00,0.00,0.00,-0.03,0.29,0.36,0.89
372,4.37,-1.25,5.12,-0.06,-7.43,1.15,0.00,0.00,0.00,-0.03,0.29,0.36,0.89
373,5.62,1.75,3.62,-0.06,-7.43,1.15,0.00,0.00,0.00,-0.03,0.29,0.36,0.89
374,5.62,1.75,3.62,-0.50,-8.53,0.05,0.00,0.00,0.00,-0.03,0.29,0.36,0.89
375,5.62,1.75,3.62,-0.50,-8.53,0.05,0.00,0.00,0.00,0.11,-0.03,0.38,0.92
376,5.62,1.75,3.62,0.59,-5.43,-0.02,0.00,0.00,0.00,0.11,-0.03,0.38,0.92
377,3.31,-3.37,-1.37,0.59,-5.43,-0.02,0.00,0.00,0.00,0.11,-0.03,0.38,0.92
378,3.31,-3.37,-1.37,-0.18,-0.74,0.07,0.00,0.00,0.00,0.11,-0.03,0.38,0.92
379,3.31,-3.37,-1.37,-0.18,-0.74,0.07,0.00,0.00,0.00,0.21,-0.26,0.34,0.88
380,3.31,-3.37,-1.37,-0.45,3.75,-0.01,0.00,0.00,0.00,0.21,-0.26,0.34,0.88
381,1.25,-3.37,-2.12,-0.45,3.75,-0.01,0.00,0.00,0.00,0.21,-0.26,0.34,0.88
382,1.25,-3.37,-2.12,-0.91,8.15,-0.57,0.00,0.00,0.00,0.21,-0.26,0.34,0.88
383,1.25,-3.37,-2.12,-0.91,8.15,-0.57,0.00,0.00,0.00,0.12,-0.09,0.36,0.92
384,1.25,-3.37,-2.12,0.25,6.70,-0.36,0.00,0.00,0.00,0.12,-0.09,0.36,0.92
385,4.37,1.00,1.00,0.25,6.70,-0.36,0.00,0.00,0.00,0.12,-0.09,0.36,0.92
386,4.37,1.00,1.00,0.39,3.97,0.07,0.00,0.00,0.00,0.12,-0.09,0.36,0.92
387,4.37,1.00,1.00,0.39,3.97,0.07,0.00,0.00,0.00,-0.00,0.22,0.36,0.91
388,4.37,1.00,1.00,-0.48,3.51,0.29,0.00,0.00,0.00,-0.00,0.22,0.36,0.91
389,5.62,1.44,5.12,-0.48,3.51,0.29,0.00,0.00,0.00,-0.00,0.22,0.36,0.91
390,5.62,1.44,5.12,-0.19,0.11,-0.02,0.00,0.00,0.00,-0.00,0.22,0.36,0.91
391,5.62,1.44,5.12,-0.19,0.11,-0.02,0.00,0.00,0.00,-0.05,0.34,0.37,0.86
392,5.62,1.44,5.12,0.50,-2.95,0.57,0.00,0.00,0.00,-0.05,0.34,0.37,0.86
393,5.62,-0.56,5.87,0.50,-2.95,0.57,0.00,0.00,0.00,-0.05,0.34,0.37,0.86
394,5.62,-0.56,5.87,-0.40,-7.80,0.28,0.00,0.00,0.00,-0.05,0.34,0.37,0.86
395,5.62,-0.56,5.87,-0.40,-7.80,0.28,0.00,0.00,0.00,0.03,0.19,0.39,0.90
396,5.62,-0.56,5.87,0.17,-8.20,0.02,0.00,0.00,0.00,0.03,0.19,0.39,0.90
397,4.87,0.37,-0.19,0.17,-8.20,0.02,0.00,0.00,0.00,0.03,0.19,0.39,0.90
398,4.87,0.37,-0.19,0.53,-8.15,-0.05,0.00,0.00,0.00,0.03,0.19,0.39,0.90
399,4.87,0.37,-0.19,0.53,-8.15,-0.05,0.00,0.00,0.00,0.18,-0.19,0.35,0.90
400,4.87,0.37,-0.19,0.10,-2.37,0.35,0.00,0.00,0.00,0.18,-0.19,0.35,0.90
401,0.81,-2.06,-3.25,0.10,-2.37,0.35,0.00,0.00,0.00,0.18,-0.19,0.35,0.90
402,0.81,-2.06,-3.25,-0.41,0.46,0.14,0.00,0.00,0.00,0.18,-0.19,0.35,0.90
403,0.81,-2.06,-3.25,-0.41,0.46,0.14,0.00,0.00,0.00,0.23,-0.31,0.33,0.86
404,0.81,-2.06,-3.25,-0.28,4.29,-0.26,0.00,0.00,0.00,0.23,-0.31,0.33,0.86
405,1.69,-2.12,-4.37,-0.28,4.29,-0.26,0.00,0.00,0.00,0.23,-0.31,0.33,0.86
406,1.69,-2.12,-4.37,-1.18,8.95,-0.72,0.00,0.00,0.00,0.23,-0.31,0.33,0.86
407,1.69,-2.12,-4.37,-1.18,8.95,-0.72,0.00,0.00,0.00,0.14,-0.12,0.35,0.92
408,1.69,-2.12,-4.37,-0.05,6.64,-0.68,0.00,0.00,0.00,0.14,-0.12,0.35,0.92
409,4.00,-1.00,1.31,-0.05,6.64,-0.68,0.00,0.00,0.00,0.14,-0.12,0.35,0.92
410,4.00,-1.00,1.31,-0.20,4.88,0.71,0.00,0.00,0.00,0.14,-0.12,0.35,0.92
411,4.00,-1.00,1.31,-0.20,4.88,0.71,0.00,0.00,0.00,0.00,0.20,0.35,0.92
412,4.00,-1.00,1.31,-0.54,3.83,0.38,0.00,0.00,0.00,0.00,0.20,0.35,0.92
413,3.50,0.13,5.56,-0.54,3.83,0.38,0.00,0.00,0.00,0.00,0.20,0.35,0.92
414,3.50,0.13,5.56,0.31,1.16,0.04,0.00,0.00,0.00,0.00,0.20,0.35,0.92
415,3.50,0.13,5.56,0.31,1.16,0.04,0.00,0.00,0.00,-0.07,0.36,0.37,0.86
416,3.50,0.13,5.56,-0.45,-1.92,-0.25,0.00,0.00,0.00,-0.07,0.36,0.37,0.86
417,4.81,-0.56,5.87,-0.45,-1.92,-0.25,0.00,0.00,0.00,-0.07,0.36,0.37,0.86
418,4.81,-0.56,5.87,1.26,-6.41,1.20,0.00,0.00,0.00,-0.07,0.36,0.37,0.86
419,4.81,-0.56,5.87,1.26,-6.41,1.20,0.00,0.00,0.00,-0.02,0.26,0.38,0.89
420,4.81,-0.56,5.87,-0.61,-9.43,0.09,0.00,0.00,0.00,-0.02,0.26,0.38,0.89
421,5.31,-3.37,2.44,-0.61,-9.43,0.09,0.00,0.00,0.00,-0.02,0.26,0.38,0.89
422,5.31,-3.37,2.44,0.64,-8.02,0.02,0.00,0.00,0.00,-0.02,0.26,0.38,0.89
423,5.31,-3.37,2.44,0.64,-8.02,0.02,0.00,0.00,0.00,0.15,-0.13,0.36,0.91
424,5.31,-3.37,2.44,0.37,-4.25,-0.04,0.00,0.00,0.00,0.15,-0.13,0.36,0.91
425,0.31,0.69,-2.81,0.37,-4.25,-0.04,0.00,0.00,0.00,0.15,-0.13,0.36,0.91
426,0.31,0.69,-2.81,-0.54,-0.36,0.47,0.00,0.00,0.00,0.15,-0.13,0.36,0.91
427,0.31,0.69,-2.81,-0.54,-0.36,0.47,0.00,0.00,0.00,0.24,-0.32,0.32,0.86
428,0.31,0.69,-2.81,-0.48,3.61,0.29,0.00,0.00,0.00,0.24,-0.32,0.32,0.86
429,0.81,-1.37,-3.19,-0.48,3.61,0.29,0.00,0.00,0.00,0.24,-0.32,0.32,0.86
430,0.81,-1.37,-3.19,-1.12,8.33,-0.37,0.00,0.00,0.00,0.24,-0.32,0.32,0.86
431,0.81,-1.37,-3.19,-1.12,8.33,-0.37,0.00,0.00,0.00,0.14,-0.16,0.36,0.91
432,0.81,-1.37,-3.19,-0.41,6.79,-0.84,0.00,0.00,0.00,0.14,-0.16,0.36,0.91
433,5.69,0.00,0.19,-0.41,6.79,-0.84,0.00,0.00,0.00,0.14,-0.16,0.36,0.91
434,5.69,0.00,0.19,0.49,4.28,-0.08,0.00,0.00,0.00,0.14,-0.16,0.36,0.91
435,5.69,0.00,0.19,0.49,4.28,-0.08,0.00,0.00,0.00,0.00,0.14,0.35,0.93
436,5.69,0.00,0.19,-0.34,3.67,0.20,0.00,0.00,0.00,0.00,0.14,0.35,0.93
437,4.31,1.81,5.19,-0.34,3.67,0.20,0.00,0.00,0.00,0.00,0.14,0.35,0.93
438,4.31,1.81,5.19,-0.21,2.25,0.12,0.00,0.00,0.00,0.00,0.14,0.35,0.93
439,4.31,1.81,5.19,-0.21,2.25,0.12,0.00,0.00,0.00,-0.06,0.30,0.35,0.89
440,4.31,1.81,5.19,-0.14,-1.30,0.05,0.00,0.00,0.00,-0.06,0.30,0.35,0.89
441,5.69,-2.00,4.69,-0.14,-1.30,0.05,0.00,0.00,0.00,-0.06,0.30,0.35,0.89
442,5.69,-2.00,4.69,1.19,-5.21,0.82,0.00,0.00,0.00,-0.06,0.30,0.35,0.89
443,5.69,-2.00,4.69,1.19,-5.21,0.82,0.00,0.00,0.00,-0.03,0.24,0.36,0.90
444,5.69,-2.00,4.69,-0.05,-7.85,0.36,0.00,0.00,0.00,-0.03,0.24,0.36,0.90
445,6.12,-0.69,1.25,-0.05,-7.85,0.36,0.00,0.00,0.00,-0.03,0.24,0.36,0.90
446,6.12,-0.69,1.25,0.25,-8.11,0.27,0.00,0.00,0.00,-0.03,0.24,0.36,0.90
447,6.12,-0.69,1.25,0.25,-8.11,0.27,0.00,0.00,0.00,0.13,-0.09,0.36,0.92
448,6.12,-0.69,1.25,1.13,-4.55,0.11,0.00,0.00,0.00,0.13,-0.09,0.36,0.92
449,2.87,-0.69,-2.87,1.13,-4.55,0.11,0.00,0.00,0.00,0.13,-0.09,0.36,0.92
450,2.87,-0.69,-2.87,0.24,-0.74,0.11,0.00,0.00,0.00,0.13,-0.09,0.36,0.92
451,2.87,-0.69,-2.87,0.24,-0.74,0.11,0.00,0.00,0.00,0.25,-0.29,0.33,0.86
452,2.87,-0.69,-2.87,-0.91,3.27,-0.02,0.00,0.00,0.00,0.25,-0.29,0.33,0.86
453,-0.44,-0.31,-2.81,-0.91,3.27,-0.02,0.00,0.00,0.00,0.25,-0.29,0.33,0.86
454,-0.44,-0.31,-2.81,-1.03,7.07,-0.56,0.00,0.00,0.00,0.25,-0.29,0.33,0.86
455,-0.44,-0.31,-2.81,-1.03,7.07,-0.56,0.00,0.00,0.00,0.16,-0.15,0.36,0.91
456,-0.44,-0.31,-2.81,-0.81,6.56,-0.79,0.00,0.00,0.00,0.16,-0.15,0.36,0.91
457,5.31,-2.69,0.50,-0.81,6.56,-0.79,0.00,0.00,0.00,0.16,-0.15,0.36,0.91
458,5.31,-2.69,0.50,0.15,4.57,-0.29,0.00,0.00,0.00,0.16,-0.15,0.36,0.91
459,5.31,-2.69,0.50,0.15,4.57,-0.29,0.00,0.00,0.00,0.02,0.14,0.35,0.93
460,5.31,-2.69,0.50,-0.37,5.02,0.04,0.00,0.00,0.00,0.02,0.14,0.35,0.93
461,4.81,-0.25,3.19,-0.37,5.02,0.04,0.00,0.00,0.00,0.02,0.14,0.35,0.93
462,4.81,-0.25,3.19,0.42,2.51,0.02,0.00,0.00,0.00,0.02,0.14,0.35,0.93
463,4.81,-0.25,3.19,0.42,2.51,0.02,0.00,0.00,0.00,-0.05,0.34,0.34,0.87
464,4.81,-0.25,3.19,-0.28,-1.32,-0.00,0.00,0.00,0.00,-0.05,0.34,0.34,0.87
465,4.81,-2.25,5.06,-0.28,-1.32,-0.00,0.00,0.00,0.00,-0.05,0.34,0.34,0.87
466,4.81,-2.25,5.06,-0.12,-5.72,0.67,0.00,0.00,0.00,-0.05,0.34,0.34,0.87
467,4.81,-2.25,5.06,-0.12,-5.72,0.67,0.00,0.00,0.00,-0.03,0.27,0.35,0.89
468,4.81,-2.25,5.06,1.17,-8.80,0.94,0.00,0.00,0.00,-0.03,0.27,0.35,0.89
469,4.87,-1.00,1.69,1.17,-8.80,0.94,0.00,0.00,0.00,-0.03,0.27,0.35,0.89
470,4.87,-1.00,1.69,0.58,-7.83,0.68,0.00,0.00,0.00,-0.03,0.27,0.35,0.89
471,4.87,-1.00,1.69,0.58,-7.83,0.68,0.00,0.00,0.00,0.15,-0.08,0.36,0.92
472,4.87,-1.00,1.69,0.57,-3.39,0.55,0.00,0.00,0.00,0.15,-0.08,0.36,0.92
473,3.37,-2.75,-3.69,0.57,-3.39,0.55,0.00,0.00,0.00,0.15,-0.08,0.36,0.92
474,3.37,-2.75,-3.69,-0.57,0.56,0.31,0.00,0.00,0.00,0.15,-0.08,0.36,0.92
475,3.37,-2.75,-3.69,-0.57,0.56,0.31,0.00,0.00,0.00,0.22,-0.25,0.35,0.88
476,3.37,-2.75,-3.69,-0.83,4.53,-0.16,0.00,0.00,0.00,0.22,-0.25,0.35,0.88
477,3.31,-2.75,-2.94,-0.83,4.53,-0.16,0.00,0.00,0.00,0.22,-0.25,0.35,0.88
478,3.31,-2.75,-2.94,-1.41,6.93,-0.54,0.00,0.00,0.00,0.22,-0.25,0.35,0.88
479,3.31,-2.75,-2.94,-1.41,6.93,-0.54,0.00,0.00,0.00,0.10,-0.06,0.38,0.92
480,3.31,-2.75,-2.94,0.09,5.45,-0.46,0.00,0.00,0.00,0.10,-0.06,0.38,0.92
481,6.12,-1.37,1.69,0.09,5.45,-0.46,0.00,0.00,0.00,0.10,-0.06,0.38,0.92
482,6.12,-1.37,1.69,0.00,4.90,-0.12,0.00,0.00,0.00,0.10,-0.06,0.38,0.92
483,6.12,-1.37,1.69,0.00,4.90,-0.12,0.00,0.00,0.00,-0.02,0.19,0.37,0.91
484,6.12,-1.37,1.69,0.76,3.65,-0.04,0.00,0.00,0.00,-0.02,0.19,0.37,0.91
485,5.19,1.44,5.56,0.76,3.65,-0.04,0.00,0.00,0.00,-0.02,0.19,0.37,0.91
