,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
244,4.44,-1.31,3.25,-0.10,0.35,-0.17,0.00,0.00,0.00,0.02,0.11,0.33,0.94
245,4.44,-1.31,3.25,-0.10,0.35,-0.17,0.00,0.00,0.00,-0.00,0.28,0.32,0.91
246,4.44,-1.31,3.25,-1.33,-3.59,-0.35,0.00,0.00,0.00,-0.00,0.28,0.32,0.91
247,4.37,-0.25,4.37,-1.33,-3.59,-0.35,0.00,0.00,0.00,-0.00,0.28,0.32,0.91
248,4.37,-0.25,4.37,-0.89,-6.96,-0.09,0.00,0.00,0.00,-0.00,0.28,0.32,0.91
249,4.37,-0.25,4.37,-0.89,-6.96,-0.09,0.00,0.00,0.00,0.00,0.09,0.32,0.94
250,4.37,-0.25,4.37,0.68,-5.91,0.21,0.00,0.00,0.00,0.00,0.09,0.32,0.94
251,3.25,0.75,0.62,0.68,-5.91,0.21,0.00,0.00,0.00,0.00,0.09,0.32,0.94
252,3.25,0.75,0.62,-0.32,-2.46,0.06,0.00,0.00,0.00,0.00,0.09,0.32,0.94
253,3.25,0.75,0.62,-0.32,-2.46,0.06,0.00,0.00,0.00,0.10,-0.17,0.31,0.93
254,3.25,0.75,0.62,0.10,1.71,-0.06,0.00,0.00,0.00,0.10,-0.17,0.31,0.93
255,4.00,0.00,-0.94,0.10,1.71,-0.06,0.00,0.00,0.00,0.10,-0.17,0.31,0.93
256,4.00,0.00,-0.94,0.51,4.82,-0.13,0.00,0.00,0.00,0.10,-0.17,0.31,0.93
257,4.00,0.00,-0.94,0.51,4.82,-0.13,0.00,0.00,0.00,0.08,-0.10,0.31,0.94
258,4.00,0.00,-0.94,-0.47,5.03,-0.47,0.00,0.00,0.00,0.08,-0.10,0.31,0.94
259,4.37,3.12,2.19,-0.47,5.03,-0.47,0.00,0.00,0.00,0.08,-0.10,0.31,0.94
260,4.37,3.12,2.19,1.35,4.06,-0.01,0.00,0.00,0.00,0.08,-0.10,0.31,0.94
261,4.37,3.12,2.19,1.35,4.06,-0.01,0.00,0.00,0.00,0.03,0.14,0.31,0.94
262,4.37,3.12,2.19,0.80,3.37,-0.09,0.00,0.00,0.00,0.03,0.14,0.31,0.94
263,5.19,0.75,3.62,0.80,3.37,-0.09,0.00,0.00,0.00,0.03,0.14,0.31,0.94
264,5.19,0.75,3.62,-0.45,-1.13,-0.23,0.00,0.00,0.00,0.03,0.14,0.31,0.94
265,5.19,0.75,3.62,-0.45,-1.13,-0.23,0.00,0.00,0.00,0.02,0.27,0.30,0.91
266,5.19,0.75,3.62,-1.52,-5.52,0.29,0.00,0.00,0.00,0.02,0.27,0.30,0.91
267,3.94,1.44,3.31,-1.52,-5.52,0.29,0.00,0.00,0.00,0.02,0.27,0.30,0.91
268,3.94,1.44,3.31,-0.33,-7.17,0.13,0.00,0.00,0.00,0.02,0.27,0.30,0.91
269,3.94,1.44,3.31,-0.33,-7.17,0.13,0.00,0.00,0.00,0.04,0.02,0.31,0.95
270,3.94,1.44,3.31,-0.88,-5.15,0.18,0.00,0.00,0.00,0.04,0.02,0.31,0.95
271,3.56,1.00,-0.94,-0.88,-5.15,0.18,0.00,0.00,0.00,0.04,0.02,0.31,0.95
272,3.56,1.00,-0.94,-0.54,-1.44,0.24,0.00,0.00,0.00,0.04,0.02,0.31,0.95
273,3.56,1.00,-0.94,-0.54,-1.44,0.24,0.00,0.00,0.00,0.08,-0.22,0.30,0.92
274,3.56,1.00,-0.94,0.46,2.97,0.38,0.00,0.00,0.00,0.08,-0.22,0.30,0.92
275,2.87,0.69,-3.56,0.46,2.97,0.38,0.00,0.00,0.00,0.08,-0.22,0.30,0.92
276,2.87,0.69,-3.56,0.69,6.43,0.16,0.00,0.00,0.00,0.08,-0.22,0.30,0.92
277,2.87,0.69,-3.56,0.69,6.43,0.16,0.00,0.00,0.00,0.05,-0.09,0.33,0.94
278,2.87,0.69,-3.56,2.24,6.77,0.05,0.00,0.00,0.00,0.05,-0.09,0.33,0.94
279,4.00,-0.25,3.62,2.24,6.77,0.05,0.00,0.00,0.00,0.05,-0.09,0.33,0.94
280,4.00,-0.25,3.62,1.31,3.50,0.05,0.00,0.00,0.00,0.05,-0.09,0.33,0.94
281,4.00,-0.25,3.62,1.31,3.50,0.05,0.00,0.00,0.00,0.03,0.23,0.33,0.92
282,4.00,-0.25,3.62,-0.33,0.08,-0.14,0.00,0.00,0.00,0.03,0.23,0.33,0.92
283,4.81,1.37,2.87,-0.33,0.08,-0.14,0.00,0.00,0.00,0.03,0.23,0.33,0.92
284,4.81,1.37,2.87,-1.55,-3.83,0.09,0.00,0.00,0.00,0.03,0.23,0.33,0.92
285,4.81,1.37,2.87,-1.55,-3.83,0.09,0.00,0.00,0.00,0.01,0.22,0.33,0.92
286,4.81,1.37,2.87,-1.17,-6.99,-0.34,0.00,0.00,0.00,0.01,0.22,0.33,0.92
287,4.81,0.06,2.50,-1.17,-6.99,-0.34,0.00,0.00,0.00,0.01,0.22,0.33,0.92
288,4.81,0.06,2.50,-0.57,-7.36,-0.32,0.00,0.00,0.00,0.01,0.22,0.33,0.92
289,4.81,0.06,2.50,-0.57,-7.36,-0.32,0.00,0.00,0.00,0.07,-0.11,0.32,0.94
290,4.81,0.06,2.50,-0.87,-3.84,0.00,0.00,0.00,0.00,0.07,-0.11,0.32,0.94
291,2.44,0.00,-2.44,-0.87,-3.84,0.00,0.00,0.00,0.00,0.07,-0.11,0.32,0.94
292,2.44,0.00,-2.44,-0.03,1.65,0.46,0.00,0.00,0.00,0.07,-0.11,0.32,0.94
293,2.44,0.00,-2.44,-0.03,1.65,0.46,0.00,0.00,0.00,0.09,-0.28,0.30,0.91
294,2.44,0.00,-2.44,0.78,5.73,0.03,0.00,0.00,0.00,0.09,-0.28,0.30,0.91
295,3.25,1.31,-1.62,0.78,5.73,0.03,0.00,0.00,0.00,0.09,-0.28,0.30,0.91
296,3.25,1.31,-1.62,1.18,6.88,-0.18,0.00,0.00,0.00,0.09,-0.28,0.30,0.91
297,3.25,1.31,-1.62,1.18,6.88,-0.18,0.00,0.00,0.00,0.03,-0.03,0.32,0.95
298,3.25,1.31,-1.62,1.54,5.02,-0.16,0.00,0.00,0.00,0.03,-0.03,0.32,0.95
299,5.62,1.06,2.50,1.54,5.02,-0.16,0.00,0.00,0.00,0.03,-0.03,0.32,0.95
300,5.62,1.06,2.50,0.32,2.26,-0.12,0.00,0.00,0.00,0.03,-0.03,0.32,0.95
301,5.62,1.06,2.50,0.32,2.26,-0.12,0.00,0.00,0.00,0.02,0.23,0.31,0.92
302,5.62,1.06,2.50,-0.83,-0.88,-0.06,0.00,0.00,0.00,0.02,0.23,0.31,0.92
303,5.25,-0.62,3.25,-0.83,-0.88,-0.06,0.00,0.00,0.00,0.02,0.23,0.31,0.92
304,5.25,-0.62,3.25,-1.73,-5.20,0.04,0.00,0.00,0.00,0.02,0.23,0.31,0.92
305,5.25,-0.62,3.25,-1.73,-5.20,0.04,0.00,0.00,0.00,0.00,0.16,0.32,0.93
306,5.25,-0.62,3.25,-0.39,-7.44,-0.35,0.00,0.00,0.00,0.00,0.16,0.32,0.93
307,3.62,-1.00,0.94,-0.39,-7.44,-0.35,0.00,0.00,0.00,0.00,0.16,0.32,0.93
308,3.62,-1.00,0.94,-0.29,-4.80,0.04,0.00,0.00,0.00,0.00,0.16,0.32,0.93
309,3.62,-1.00,0.94,-0.29,-4.80,0.04,0.00,0.00,0.00,0.07,-0.16,0.30,0.94
310,3.62,-1.00,0.94,-0.50,-0.69,-0.19,0.00,0.00,0.00,0.07,-0.16,0.30,0.94
311,1.94,2.06,-1.25,-0.50,-0.69,-0.19,0.00,0.00,0.00,0.07,-0.16,0.30,0.94
312,1.94,2.06,-1.25,0.20,4.79,0.50,0.00,0.00,0.00,0.07,-0.16,0.30,0.94
313,1.94,2.06,-1.25,0.20,4.79,0.50,0.00,0.00,0.00,0.06,-0.18,0.30,0.93
314,1.94,2.06,-1.25,1.91,7.54,0.01,0.00,0.00,0.00,0.06,-0.18,0.30,0.93
315,3.25,-0.31,0.94,1.91,7.54,0.01,0.00,0.00,0.00,0.06,-0.18,0.30,0.93
316,3.25,-0.31,0.94,1.74,5.93,-0.03,0.00,0.00,0.00,0.06,-0.18,0.30,0.93
317,3.25,-0.31,0.94,1.74,5.93,-0.03,0.00,0.00,0.00,0.03,0.16,0.32,0.93
318,3.25,-0.31,0.94,0.12,1.42,-0.05,0.00,0.00,0.00,0.03,0.16,0.32,0.93
319,5.62,1.06,3.25,0.12,1.42,-0.05,0.00,0.00,0.00,0.03,0.16,0.32,0.93
320,5.62,1.06,3.25,-1.35,-2.91,-0.06,0.00,0.00,0.00,0.03,0.16,0.32,0.93
321,5.62,1.06,3.25,-1.35,-2.91,-0.06,0.00,0.00,0.00,0.01,0.23,0.31,0.92
322,5.62,1.06,3.25,-1.71,-6.80,-0.24,0.00,0.00,0.00,0.01,0.23,0.31,0.92
323,4.81,0.06,2.12,-1.71,-6.80,-0.24,0.00,0.00,0.00,0.01,0.23,0.31,0.92
324,4.81,0.06,2.12,-0.41,-6.93,-0.10,0.00,0.00,0.00,0.01,0.23,0.31,0.92
325,4.81,0.06,2.12,-0.41,-6.93,-0.10,0.00,0.00,0.00,0.05,-0.08,0.31,0.95
326,4.81,0.06,2.12,-0.33,-3.64,0.40,0.00,0.00,0.00,0.05,-0.08,0.31,0.95
327,2.81,0.75,-0.94,-0.33,-3.64,0.40,0.00,0.00,0.00,0.05,-0.08,0.31,0.95
328,2.81,0.75,-0.94,-0.16,0.12,0.09,0.00,0.00,0.00,0.05,-0.08,0.31,0.95
329,2.81,0.75,-0.94,-0.16,0.12,0.09,0.00,0.00,0.00,0.09,-0.25,0.30,0.92
330,2.81,0.75,-0.94,0.71,5.44,0.14,0.00,0.00,0.00,0.09,-0.25,0.30,0.92
331,3.56,1.69,-0.94,0.71,5.44,0.14,0.00,0.00,0.00,0.09,-0.25,0.30,0.92
332,3.56,1.69,-0.94,0.79,7.84,-0.01,0.00,0.00,0.00,0.09,-0.25,0.30,0.92
333,3.56,1.69,-0.94,0.79,7.84,-0.01,0.00,0.00,0.00,0.03,-0.01,0.33,0.94
334,3.56,1.69,-0.94,2.03,5.99,0.10,0.00,0.00,0.00,0.03,-0.01,0.33,0.94
335,3.50,1.06,3.31,2.03,5.99,0.10,0.00,0.00,0.00,0.03,-0.01,0.33,0.94
336,3.50,1.06,3.31,0.40,1.65,0.12,0.00,0.00,0.00,0.03,-0.01,0.33,0.94
337,3.50,1.06,3.31,0.40,1.65,0.12,0.00,0.00,0.00,-0.01,0.26,0.33,0.91
338,3.50,1.06,3.31,-0.72,-2.83,-0.30,0.00,0.00,0.00,-0.01,0.26,0.33,0.91
339,5.19,0.13,4.37,-0.72,-2.83,-0.30,0.00,0.00,0.00,-0.01,0.26,0.33,0.91
340,5.19,0.13,4.37,-1.52,-6.46,-0.08,0.00,0.00,0.00,-0.01,0.26,0.33,0.91
341,5.19,0.13,4.37,-1.52,-6.46,-0.08,0.00,0.00,0.00,0.00,0.12,0.33,0.94
342,5.19,0.13,4.37,-0.52,-6.76,-0.44,0.00,0.00,0.00,0.00,0.12,0.33,0.94
343,4.00,0.00,-0.19,-0.52,-6.76,-0.44,0.00,0.00,0.00,0.00,0.12,0.33,0.94
344,4.00,0.00,-0.19,-0.11,-3.79,0.11,0.00,0.00,0.00,0.00,0.12,0.33,0.94
345,4.00,0.00,-0.19,-0.11,-3.79,0.11,0.00,0.00,0.00,0.08,-0.18,0.31,0.93
346,4.00,0.00,-0.19,-0.06,1.29,0.37,0.00,0.00,0.00,0.08,-0.18,0.31,0.93
347,3.25,0.69,-1.31,-0.06,1.29,0.37,0.00,0.00,0.00,0.08,-0.18,0.31,0.93
348,3.25,0.69,-1.31,0.72,5.36,-0.14,0.00,0.00,0.00,0.08,-0.18,0.31,0.93
349,3.25,0.69,-1.31,0.72,5.36,-0.14,0.00,0.00,0.00,0.06,-0.13,0.32,0.94
350,3.25,0.69,-1.31,0.49,7.07,-0.13,0.00,0.00,0.00,0.06,-0.13,0.32,0.94
351,4.37,2.06,2.19,0.49,7.07,-0.13,0.00,0.00,0.00,0.06,-0.13,0.32,0.94
352,4.37,2.06,2.19,1.03,4.05,-0.12,0.00,0.00,0.00,0.06,-0.13,0.32,0.94
353,4.37,2.06,2.19,1.03,4.05,-0.12,0.00,0.00,0.00,0.00,0.18,0.32,0.93
354,4.37,2.06,2.19,0.19,0.85,0.02,0.00,0.00,0.00,0.00,0.18,0.32,0.93
355,4.75,1.44,4.06,0.19,0.85,0.02,0.00,0.00,0.00,0.00,0.18,0.32,0.93
356,4.75,1.44,4.06,-0.78,-3.35,-0.11,0.00,0.00,0.00,0.00,0.18,0.32,0.93
357,4.75,1.44,4.06,-0.78,-3.35,-0.11,0.00,0.00,0.00,0.00,0.21,0.32,0.93
358,4.75,1.44,4.06,-1.04,-5.67,-0.03,0.00,0.00,0.00,0.00,0.21,0.32,0.93
359,3.56,-0.25,2.50,-1.04,-5.67,-0.03,0.00,0.00,0.00,0.00,0.21,0.32,0.93
360,3.56,-0.25,2.50,-0.14,-5.44,-0.05,0.00,0.00,0.00,0.00,0.21,0.32,0.93
361,3.56,-0.25,2.50,-0.14,-5.44,-0.05,0.00,0.00,0.00,0.05,-0.05,0.31,0.95
362,3.56,-0.25,2.50,-0.04,-2.87,0.20,0.00,0.00,0.00,0.05,-0.05,0.31,0.95
363,2.37,1.75,-0.13,-0.04,-2.87,0.20,0.00,0.00,0.00,0.05,-0.05,0.31,0.95
364,2.37,1.75,-0.13,0.09,1.96,0.23,0.00,0.00,0.00,0.05,-0.05,0.31,0.95
365,2.37,1.75,-0.13,0.09,1.96,0.23,0.00,0.00,0.00,0.08,-0.17,0.31,0.93
366,2.37,1.75,-0.13,0.52,5.89,-0.16,0.00,0.00,0.00,0.08,-0.17,0.31,0.93
367,4.44,-1.00,-0.56,0.52,5.89,-0.16,0.00,0.00,0.00,0.08,-0.17,0.31,0.93
368,4.44,-1.00,-0.56,0.82,6.61,-0.10,0.00,0.00,0.00,0.08,-0.17,0.31,0.93
369,4.44,-1.00,-0.56,0.82,6.61,-0.10,0.00,0.00,0.00,0.01,0.09,0.33,0.94
370,4.44,-1.00,-0.56,1.08,3.54,0.01,0.00,0.00,0.00,0.01,0.09,0.33,0.94
371,3.56,0.81,3.31,1.08,3.54,0.01,0.00,0.00,0.00,0.01,0.09,0.33,0.94
372,3.56,0.81,3.31,0.18,0.74,-0.07,0.00,0.00,0.00,0.01,0.09,0.33,0.94
373,3.56,0.81,3.31,0.18,0.74,-0.07,0.00,0.00,0.00,0.00,0.29,0.31,0.90
374,3.56,0.81,3.31,-0.99,-2.84,0.07,0.00,0.00,0.00,0.00,0.29,0.31,0.90
375,5.19,-0.25,4.75,-0.99,-2.84,0.07,0.00,0.00,0.00,0.00,0.29,0.31,0.90
376,5.19,-0.25,4.75,-1.66,-6.30,0.19,0.00,0.00,0.00,0.00,0.29,0.31,0.90
377,5.19,-0.25,4.75,-1.66,-6.30,0.19,0.00,0.00,0.00,0.01,0.14,0.33,0.93
378,5.19,-0.25,4.75,-0.45,-6.31,-0.29,0.00,0.00,0.00,0.01,0.14,0.33,0.93
379,4.06,-1.00,-0.19,-0.45,-6.31,-0.29,0.00,0.00,0.00,0.01,0.14,0.33,0.93
380,4.06,-1.00,-0.19,-0.03,-3.31,0.03,0.00,0.00,0.00,0.01,0.14,0.33,0.93
381,4.06,-1.00,-0.19,-0.03,-3.31,0.03,0.00,0.00,0.00,0.07,-0.14,0.31,0.94
382,4.06,-1.00,-0.19,-0.09,1.20,0.41,0.00,0.00,0.00,0.07,-0.14,0.31,0.94
383,3.56,3.44,-1.25,-0.09,1.20,0.41,0.00,0.00,0.00,0.07,-0.14,0.31,0.94
384,3.56,3.44,-1.25,0.07,4.86,-0.08,0.00,0.00,0.00,0.07,-0.14,0.31,0.94
385,3.56,3.44,-1.25,0.07,4.86,-0.08,0.00,0.00,0.00,0.05,-0.10,0.33,0.94
386,3.56,3.44,-1.25,1.98,5.76,-0.14,0.00,0.00,0.00,0.05,-0.10,0.33,0.94
387,3.56,1.75,1.44,1.98,5.76,-0.14,0.00,0.00,0.00,0.05,-0.10,0.33,0.94
388,3.56,1.75,1.44,1.00,3.18,-0.09,0.00,0.00,0.00,0.05,-0.10,0.33,0.94
389,3.56,1.75,1.44,1.00,3.18,-0.09,0.00,0.00,0.00,0.01,0.17,0.32,0.93
390,3.56,1.75,1.44,-0.03,-0.18,-0.19,0.00,0.00,0.00,0.01,0.17,0.32,0.93
391,6.06,-0.25,4.75,-0.03,-0.18,-0.19,0.00,0.00,0.00,0.01,0.17,0.32,0.93
392,6.06,-0.25,4.75,-1.10,-4.13,-0.16,0.00,0.00,0.00,0.01,0.17,0.32,0.93
393,6.06,-0.25,4.75,-1.10,-4.13,-0.16,0.00,0.00,0.00,0.01,0.15,0.31,0.94
394,6.06,-0.25,4.75,-0.61,-6.52,-0.12,0.00,0.00,0.00,0.01,0.15,0.31,0.94
395,3.19,1.75,0.62,-0.61,-6.52,-0.12,0.00,0.00,0.00,0.01,0.15,0.31,0.94
396,3.19,1.75,0.62,0.17,-4.44,0.30,0.00,0.00,0.00,0.01,0.15,0.31,0.94
397,3.19,1.75,0.62,0.17,-4.44,0.30,0.00,0.00,0.00,0.07,-0.12,0.30,0.94
398,3.19,1.75,0.62,-0.23,0.12,0.53,0.00,0.00,0.00,0.07,-0.12,0.30,0.94
399,3.62,-0.69,-0.56,-0.23,0.12,0.53,0.00,0.00,0.00,0.07,-0.12,0.30,0.94
400,3.62,-0.69,-0.56,0.11,3.55,0.05,0.00,0.00,0.00,0.07,-0.12,0.30,0.94
401,3.62,-0.69,-0.56,0.11,3.55,0.05,0.00,0.00,0.00,0.07,-0.13,0.32,0.94
402,3.62,-0.69,-0.56,0.24,6.65,0.02,0.00,0.00,0.00,0.07,-0.13,0.32,0.94
403,4.81,0.37,1.37,0.24,6.65,0.02,0.00,0.00,0.00,0.07,-0.13,0.32,0.94
404,4.81,0.37,1.37,2.34,5.63,0.03,0.00,0.00,0.00,0.07,-0.13,0.32,0.94
405,4.81,0.37,1.37,2.34,5.63,0.03,0.00,0.00,0.00,-0.01,0.15,0.33,0.93
406,4.81,0.37,1.37,1.14,2.90,0.14,0.00,0.00,0.00,-0.01,0.15,0.33,0.93
407,4.37,-0.25,4.06,1.14,2.90,0.14,0.00,0.00,0.00,-0.01,0.15,0.33,0.93
408,4.37,-0.25,4.06,0.13,-1.05,-0.05,0.00,0.00,0.00,-0.01,0.15,0.33,0.93
409,4.37,-0.25,4.06,0.13,-1.05,-0.05,0.00,0.00,0.00,-0.00,0.29,0.32,0.90
410,4.37,-0.25,4.06,-1.13,-5.16,0.10,0.00,0.00,0.00,-0.00,0.29,0.32,0.90
411,4.44,-1.94,2.81,-1.13,-5.16,0.10,0.00,0.00,0.00,-0.00,0.29,0.32,0.90
412,4.44,-1.94,2.81,-0.93,-6.07,0.13,0.00,0.00,0.00,-0.00,0.29,0.32,0.90
413,4.44,-1.94,2.81,-0.93,-6.07,0.13,0.00,0.00,0.00,0.03,0.06,0.32,0.94
414,4.44,-1.94,2.81,-0.08,-5.91,-0.04,0.00,0.00,0.00,0.03,0.06,0.32,0.94
415,2.81,-0.31,0.62,-0.08,-5.91,-0.04,0.00,0.00,0.00,0.03,0.06,0.32,0.94
416,2.81,-0.31,0.62,-0.37,-1.66,0.26,0.00,0.00,0.00,0.03,0.06,0.32,0.94
417,2.81,-0.31,0.62,-0.37,-1.66,0.26,0.00,0.00,0.00,0.09,-0.18,0.31,0.93
418,2.81,-0.31,0.62,0.13,2.09,0.13,0.00,0.00,0.00,0.09,-0.18,0.31,0.93
419,2.37,1.00,-1.25,0.13,2.09,0.13,0.00,0.00,0.00,0.09,-0.18,0.31,0.93
420,2.37,1.00,-1.25,0.68,5.79,-0.11,0.00,0.00,0.00,0.09,-0.18,0.31,0.93
421,2.37,1.00,-1.25,0.68,5.79,-0.11,0.00,0.00,0.00,0.06,-0.08,0.32,0.94
422,2.37,1.00,-1.25,-0.54,6.45,-0.21,0.00,0.00,0.00,0.06,-0.08,0.32,0.94
423,4.81,1.37,2.19,-0.54,6.45,-0.21,0.00,0.00,0.00,0.06,-0.08,0.32,0.94
424,4.81,1.37,2.19,1.08,3.79,0.07,0.00,0.00,0.00,0.06,-0.08,0.32,0.94
425,4.81,1.37,2.19,1.08,3.79,0.07,0.00,0.00,0.00,-0.01,0.20,0.32,0.92
426,4.81,1.37,2.19,0.29,0.29,0.00,0.00,0.00,0.00,-0.01,0.20,0.32,0.92
427,3.94,2.50,4.44,0.29,0.29,0.00,0.00,0.00,0.00,-0.01,0.20,0.32,0.92
428,3.94,2.50,4.44,-0.74,-3.78,-0.09,0.00,0.00,0.00,-0.01,0.20,0.32,0.92
429,3.94,2.50,4.44,-0.74,-3.78,-0.09,0.00,0.00,0.00,0.00,0.22,0.32,0.92
430,3.94,2.50,4.44,-1.09,-5.31,0.20,0.00,0.00,0.00,0.00,0.22,0.32,0.92
431,4.37,1.37,2.50,-1.09,-5.31,0.20,0.00,0.00,0.00,0.00,0.22,0.32,0.92
432,4.37,1.37,2.50,0.15,-5.13,0.07,0.00,0.00,0.00,0.00,0.22,0.32,0.92
433,4.37,1.37,2.50,0.15,-5.13,0.07,0.00,0.00,0.00,0.05,-0.04,0.32,0.94
434,4.37,1.37,2.50,-0.32,-1.95,0.16,0.00,0.00,0.00,0.05,-0.04,0.32,0.94
435,4.00,0.00,-0.94,-0.32,-1.95,0.16,0.00,0.00,0.00,0.05,-0.04,0.32,0.94
436,4.00,0.00,-0.94,0.09,2.01,0.08,0.00,0.00,0.00,0.05,-0.04,0.32,0.94
437,4.00,0.00,-0.94,0.09,2.01,0.08,0.00,0.00,0.00,0.08,-0.13,0.32,0.94
438,4.00,0.00,-0.94,0.58,5.28,-0.15,0.00,0.00,0.00,0.08,-0.13,0.32,0.94
439,4.00,0.37,1.37,0.58,5.28,-0.15,0.00,0.00,0.00,0.08,-0.13,0.32,0.94
440,4.00,0.37,1.37,1.60,5.16,-0.09,0.00,0.00,0.00,0.08,-0.13,0.32,0.94
441,4.00,0.37,1.37,1.60,5.16,-0.09,0.00,0.00,0.00,0.01,0.09,0.33,0.94
442,4.00,0.37,1.37,0.74,2.26,0.00,0.00,0.00,0.00,0.01,0.09,0.33,0.94
443,4.00,-1.62,3.62,0.74,2.26,0.00,0.00,0.00,0.00,0.01,0.09,0.33,0.94
444,4.00,-1.62,3.62,-0.09,-0.63,-0.06,0.00,0.00,0.00,0.01,0.09,0.33,0.94
445,4.00,-1.62,3.62,-0.09,-0.63,-0.06,0.00,0.00,0.00,0.01,0.22,0.32,0.92
446,4.00,-1.62,3.62,-1.08,-5.26,0.05,0.00,0.00,0.00,0.01,0.22,0.32,0.92
447,6.06,-0.31,2.50,-1.08,-5.26,0.05,0.00,0.00,0.00,0.01,0.22,0.32,0.92
448,6.06,-0.31,2.50,-0.41,-6.12,-0.14,0.00,0.00,0.00,0.01,0.22,0.32,0.92
449,6.06,-0.31,2.50,-0.41,-6.12,-0.14,0.00,0.00,0.00,0.04,-0.00,0.32,0.95
450,6.06,-0.31,2.50,-0.06,-3.88,0.05,0.00,0.00,0.00,0.04,-0.00,0.32,0.95
451,3.25,-0.31,-0.94,-0.06,-3.88,0.05,0.00,0.00,0.00,0.04,-0.00,0.32,0.95
452,3.25,-0.31,-0.94,-0.20,0.53,0.18,0.00,0.00,0.00,0.04,-0.00,0.32,0.95
453,3.25,-0.31,-0.94,-0.20,0.53,0.18,0.00,0.00,0.00,0.09,-0.17,0.31,0.93
454,3.25,-0.31,-0.94,0.46,4.13,-0.03,0.00,0.00,0.00,0.09,-0.17,0.31,0.93
455,4.37,2.37,-0.13,0.46,4.13,-0.03,0.00,0.00,0.00,0.09,-0.17,0.31,0.93
456,4.37,2.37,-0.13,-0.38,6.06,0.03,0.00,0.00,0.00,0.09,-0.17,0.31,0.93
457,4.37,2.37,-0.13,-0.38,6.06,0.03,0.00,0.00,0.00,0.04,0.02,0.32,0.95
458,4.37,2.37,-0.13,1.27,4.37,0.01,0.00,0.00,0.00,0.04,0.02,0.32,0.95
459,5.19,3.12,3.31,1.27,4.37,0.01,0.00,0.00,0.00,0.04,0.02,0.32,0.95
460,5.19,3.12,3.31,0.51,1.69,0.01,0.00,0.00,0.00,0.04,0.02,0.32,0.95
461,5.19,3.12,3.31,0.51,1.69,0.01,0.00,0.00,0.00,0.00,0.23,0.32,0.92
462,5.19,3.12,3.31,-0.27,-1.25,-0.18,0.00,0.00,0.00,0.00,0.23,0.32,0.92
463,4.37,0.13,4.06,-0.27,-1.25,-0.18,0.00,0.00,0.00,0.00,0.23,0.32,0.92
464,4.37,0.13,4.06,-1.08,-4.74,-0.08,0.00,0.00,0.00,0.00,0.23,0.32,0.92
465,4.37,0.13,4.06,-1.08,-4.74,-0.08,0.00,0.00,0.00,0.01,0.16,0.32,0.93
466,4.37,0.13,4.06,-0.58,-6.48,-0.51,0.00,0.00,0.00,0.01,0.16,0.32,0.93
467,3.56,0.44,1.37,-0.58,-6.48,-0.51,0.00,0.00,0.00,0.01,0.16,0.32,0.93
468,3.56,0.44,1.37,0.14,-5.77,0.14,0.00,0.00,0.00,0.01,0.16,0.32,0.93
469,3.56,0.44,1.37,0.14,-5.77,0.14,0.00,0.00,0.00,0.08,-0.13,0.30,0.94
470,3.56,0.44,1.37,-0.16,-1.61,0.18,0.00,0.00,0.00,0.08,-0.13,0.30,0.94
471,2.00,0.06,-1.31,-0.16,-1.61,0.18,0.00,0.00,0.00,0.08,-0.13,0.30,0.94
472,2.00,0.06,-1.31,-0.17,2.26,0.14,0.00,0.00,0.00,0.08,-0.13,0.30,0.94
473,2.00,0.06,-1.31,-0.17,2.26,0.14,0.00,0.00,0.00,0.10,-0.21,0.30,0.93
474,2.00,0.06,-1.31,0.44,5.16,-0.07,0.00,0.00,0.00,0.10,-0.21,0.30,0.93
475,3.56,2.37,-0.50,0.44,5.16,-0.07,0.00,0.00,0.00,0.10,-0.21,0.30,0.93
476,3.56,2.37,-0.50,-0.12,5.94,0.11,0.00,0.00,0.00,0.10,-0.21,0.30,0.93
477,3.56,2.37,-0.50,-0.12,5.94,0.11,0.00,0.00,0.00,0.03,0.02,0.31,0.95
478,3.56,2.37,-0.50,1.07,4.42,0.02,0.00,0.00,0.00,0.03,0.02,0.31,0.95
479,5.25,0.37,2.12,1.07,4.42,0.02,0.00,0.00,0.00,0.03,0.02,0.31,0.95
480,5.25,0.37,2.12,0.60,2.99,0.04,0.00,0.00,0.00,0.03,0.02,0.31,0.95
481,5.25,0.37,2.12,0.60,2.99,0.04,0.00,0.00,0.00,0.00,0.25,0.31,0.92
482,5.25,0.37,2.12,-0.13,-0.34,-0.12,0.00,0.00,0.00,0.00,0.25,0.31,0.92
483,4.44,-1.31,3.62,-0.13,-0.34,-0.12,0.00,0.00,0.00,0.00,0.25,0.31,0.92
484,4.44,-1.31,3.62,-1.27,-5.18,0.08,0.00,0.00,0.00,0.00,0.25,0.31,0.92
485,4.44,-1.31,3.62,-1.27,-5.18,0.08,0.00,0.00,0.00,0.00,0.22,0.31,0.92
486,4.44,-1.31,3.62,-0.92,-7.47,-0.01,0.00,0.00,0.00,0.00,0.22,0.31,0.92
487,4.37,0.75,1.75,-0.92,-7.47,-0.01,0.00,0.00,0.00,0.00,0.22,0.31,0.92
488,4.37,0.75,1.75,-0.18,-7.22,0.14,0.00,0.00,0.00,0.00,0.22,0.31,0.92
