,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
243,2.87,-0.31,-1.31,2.04,7.98,-0.34,0.00,0.00,0.00,0.02,-0.05,0.35,0.93
244,2.87,-0.31,-1.31,2.14,6.04,0.08,0.00,0.00,0.00,0.02,-0.05,0.35,0.93
245,3.94,0.44,3.69,2.14,6.04,0.08,0.00,0.00,0.00,0.02,-0.05,0.35,0.93
246,3.94,0.44,3.69,0.37,0.72,-0.05,0.00,0.00,0.00,0.02,-0.05,0.35,0.93
247,3.94,0.44,3.69,0.37,0.72,-0.05,0.00,0.00,0.00,0.00,0.23,0.34,0.91
248,3.94,0.44,3.69,-1.60,-4.56,-0.27,0.00,0.00,0.00,0.00,0.23,0.34,0.91
249,4.37,0.06,2.12,-1.60,-4.56,-0.27,0.00,0.00,0.00,0.00,0.23,0.34,0.91
250,4.37,0.06,2.12,-1.97,-7.26,-0.22,0.00,0.00,0.00,0.00,0.23,0.34,0.91
251,4.37,0.06,2.12,-1.97,-7.26,-0.22,0.00,0.00,0.00,0.01,0.02,0.34,0.94
252,4.37,0.06,2.12,-0.90,-5.90,0.33,0.00,0.00,0.00,0.01,0.02,0.34,0.94
253,2.00,0.75,-1.62,-0.90,-5.90,0.33,0.00,0.00,0.00,0.01,0.02,0.34,0.94
254,2.00,0.75,-1.62,0.38,-0.29,0.52,0.00,0.00,0.00,0.01,0.02,0.34,0.94
255,2.00,0.75,-1.62,0.38,-0.29,0.52,0.00,0.00,0.00,0.05,-0.23,0.34,0.91
256,2.00,0.75,-1.62,0.82,6.56,0.33,0.00,0.00,0.00,0.05,-0.23,0.34,0.91
257,2.81,1.06,-0.06,0.82,6.56,0.33,0.00,0.00,0.00,0.05,-0.23,0.34,0.91
258,2.81,1.06,-0.06,2.34,8.40,-0.36,0.00,0.00,0.00,0.05,-0.23,0.34,0.91
259,2.81,1.06,-0.06,2.34,8.40,-0.36,0.00,0.00,0.00,0.00,0.04,0.35,0.93
260,2.81,1.06,-0.06,1.82,4.39,0.41,0.00,0.00,0.00,0.00,0.04,0.35,0.93
261,3.94,0.44,4.12,1.82,4.39,0.41,0.00,0.00,0.00,0.00,0.04,0.35,0.93
262,3.94,0.44,4.12,-0.17,-0.60,-0.21,0.00,0.00,0.00,0.00,0.04,0.35,0.93
263,3.94,0.44,4.12,-0.17,-0.60,-0.21,0.00,0.00,0.00,-0.01,0.27,0.34,0.90
264,3.94,0.44,4.12,-1.82,-5.21,-0.46,0.00,0.00,0.00,-0.01,0.27,0.34,0.90
265,4.37,-0.62,3.69,-1.82,-5.21,-0.46,0.00,0.00,0.00,-0.01,0.27,0.34,0.90
266,4.37,-0.62,3.69,-1.97,-7.84,-0.06,0.00,0.00,0.00,-0.01,0.27,0.34,0.90
267,4.37,-0.62,3.69,-1.97,-7.84,-0.06,0.00,0.00,0.00,0.00,0.02,0.34,0.94
268,4.37,-0.62,3.69,-0.68,-5.74,0.17,0.00,0.00,0.00,0.00,0.02,0.34,0.94
269,3.25,1.06,-1.25,-0.68,-5.74,0.17,0.00,0.00,0.00,0.00,0.02,0.34,0.94
270,3.25,1.06,-1.25,0.38,0.77,0.41,0.00,0.00,0.00,0.00,0.02,0.34,0.94
271,3.25,1.06,-1.25,0.38,0.77,0.41,0.00,0.00,0.00,0.05,-0.22,0.34,0.91
272,3.25,1.06,-1.25,1.36,6.65,-0.27,0.00,0.00,0.00,0.05,-0.22,0.34,0.91
273,3.25,0.37,0.69,1.36,6.65,-0.27,0.00,0.00,0.00,0.05,-0.22,0.34,0.91
274,3.25,0.37,0.69,2.20,8.00,-0.43,0.00,0.00,0.00,0.05,-0.22,0.34,0.91
275,3.25,0.37,0.69,2.20,8.00,-0.43,0.00,0.00,0.00,0.01,0.07,0.35,0.94
276,3.25,0.37,0.69,1.72,4.36,0.24,0.00,0.00,0.00,0.01,0.07,0.35,0.94
277,5.19,1.12,4.50,1.72,4.36,0.24,0.00,0.00,0.00,0.01,0.07,0.35,0.94
278,5.19,1.12,4.50,-0.42,-2.18,-0.19,0.00,0.00,0.00,0.01,0.07,0.35,0.94
279,5.19,1.12,4.50,-0.42,-2.18,-0.19,0.00,0.00,0.00,0.00,0.28,0.33,0.90
280,5.19,1.12,4.50,-2.39,-7.07,-0.07,0.00,0.00,0.00,0.00,0.28,0.33,0.90
281,4.37,0.37,1.81,-2.39,-7.07,-0.07,0.00,0.00,0.00,0.00,0.28,0.33,0.90
282,4.37,0.37,1.81,-1.99,-9.02,0.37,0.00,0.00,0.00,0.00,0.28,0.33,0.90
283,4.37,0.37,1.81,-1.99,-9.02,0.37,0.00,0.00,0.00,0.03,-0.06,0.34,0.94
284,4.37,0.37,1.81,-0.81,-5.87,-0.06,0.00,0.00,0.00,0.03,-0.06,0.34,0.94
285,1.56,0.37,-0.50,-0.81,-5.87,-0.06,0.00,0.00,0.00,0.03,-0.06,0.34,0.94
286,1.56,0.37,-0.50,0.41,2.21,0.44,0.00,0.00,0.00,0.03,-0.06,0.34,0.94
287,1.56,0.37,-0.50,0.41,2.21,0.44,0.00,0.00,0.00,0.07,-0.30,0.32,0.89
288,1.56,0.37,-0.50,1.94,7.57,-0.33,0.00,0.00,0.00,0.07,-0.30,0.32,0.89
289,2.81,1.06,-0.06,1.94,7.57,-0.33,0.00,0.00,0.00,0.07,-0.30,0.32,0.89
290,2.81,1.06,-0.06,2.49,7.79,-0.35,0.00,0.00,0.00,0.07,-0.30,0.32,0.89
291,2.81,1.06,-0.06,2.49,7.79,-0.35,0.00,0.00,0.00,0.03,0.04,0.35,0.94
292,2.81,1.06,-0.06,1.26,4.00,-0.11,0.00,0.00,0.00,0.03,0.04,0.35,0.94
293,4.44,-2.62,2.12,1.26,4.00,-0.11,0.00,0.00,0.00,0.03,0.04,0.35,0.94
294,4.44,-2.62,2.12,-0.80,-1.40,-0.28,0.00,0.00,0.00,0.03,0.04,0.35,0.94
295,4.44,-2.62,2.12,-0.80,-1.40,-0.28,0.00,0.00,0.00,0.02,0.22,0.34,0.91
296,4.44,-2.62,2.12,-2.24,-5.55,0.00,0.00,0.00,0.00,0.02,0.22,0.34,0.91
297,4.44,-1.31,1.37,-2.24,-5.55,0.00,0.00,0.00,0.00,0.02,0.22,0.34,0.91
298,4.44,-1.31,1.37,-1.51,-5.96,-0.20,0.00,0.00,0.00,0.02,0.22,0.34,0.91
299,4.44,-1.31,1.37,-1.51,-5.96,-0.20,0.00,0.00,0.00,0.02,-0.04,0.34,0.94
300,4.44,-1.31,1.37,-0.11,-3.85,-0.04,0.00,0.00,0.00,0.02,-0.04,0.34,0.94
301,2.44,0.37,-1.31,-0.11,-3.85,-0.04,0.00,0.00,0.00,0.02,-0.04,0.34,0.94
302,2.44,0.37,-1.31,0.36,2.49,0.50,0.00,0.00,0.00,0.02,-0.04,0.34,0.94
303,2.44,0.37,-1.31,0.36,2.49,0.50,0.00,0.00,0.00,0.05,-0.18,0.33,0.93
304,2.44,0.37,-1.31,1.72,7.84,-0.00,0.00,0.00,0.00,0.05,-0.18,0.33,0.93
305,2.75,1.75,1.50,1.72,7.84,-0.00,0.00,0.00,0.00,0.05,-0.18,0.33,0.93
306,2.75,1.75,1.50,2.45,7.62,0.21,0.00,0.00,0.00,0.05,-0.18,0.33,0.93
307,2.75,1.75,1.50,2.45,7.62,0.21,0.00,0.00,0.00,-0.01,0.17,0.34,0.92
308,2.75,1.75,1.50,1.28,3.46,0.26,0.00,0.00,0.00,-0.01,0.17,0.34,0.92
309,5.19,0.44,4.12,1.28,3.46,0.26,0.00,0.00,0.00,-0.01,0.17,0.34,0.92
310,5.19,0.44,4.12,-1.35,-3.21,0.10,0.00,0.00,0.00,-0.01,0.17,0.34,0.92
311,5.19,0.44,4.12,-1.35,-3.21,0.10,0.00,0.00,0.00,0.00,0.31,0.35,0.89
312,5.19,0.44,4.12,-2.30,-6.32,-0.21,0.00,0.00,0.00,0.00,0.31,0.35,0.89
313,3.94,0.81,3.37,-2.30,-6.32,-0.21,0.00,0.00,0.00,0.00,0.31,0.35,0.89
314,3.94,0.81,3.37,-1.79,-7.84,-0.55,0.00,0.00,0.00,0.00,0.31,0.35,0.89
315,3.94,0.81,3.37,-1.79,-7.84,-0.55,0.00,0.00,0.00,0.02,-0.00,0.35,0.93
316,3.94,0.81,3.37,-1.15,-4.82,-0.24,0.00,0.00,0.00,0.02,-0.00,0.35,0.93
317,2.87,-0.69,-2.00,-1.15,-4.82,-0.24,0.00,0.00,0.00,0.02,-0.00,0.35,0.93
318,2.87,-0.69,-2.00,0.20,0.64,0.38,0.00,0.00,0.00,0.02,-0.00,0.35,0.93
319,2.87,-0.69,-2.00,0.20,0.64,0.38,0.00,0.00,0.00,0.04,-0.23,0.33,0.91
320,2.87,-0.69,-2.00,1.82,6.10,0.05,0.00,0.00,0.00,0.04,-0.23,0.33,0.91
321,2.87,-0.31,-1.31,1.82,6.10,0.05,0.00,0.00,0.00,0.04,-0.23,0.33,0.91
322,2.87,-0.31,-1.31,2.48,7.87,-0.51,0.00,0.00,0.00,0.04,-0.23,0.33,0.91
323,2.87,-0.31,-1.31,2.48,7.87,-0.51,0.00,0.00,0.00,0.02,0.05,0.35,0.94
324,2.87,-0.31,-1.31,1.59,4.92,0.18,0.00,0.00,0.00,0.02,0.05,0.35,0.94
325,5.69,-0.62,2.87,1.59,4.92,0.18,0.00,0.00,0.00,0.02,0.05,0.35,0.94
326,5.69,-0.62,2.87,-0.67,-1.57,-0.28,0.00,0.00,0.00,0.02,0.05,0.35,0.94
327,5.69,-0.62,2.87,-0.67,-1.57,-0.28,0.00,0.00,0.00,0.01,0.28,0.34,0.90
328,5.69,-0.62,2.87,-2.97,-8.18,-0.37,0.00,0.00,0.00,0.01,0.28,0.34,0.90
329,4.81,0.44,2.56,-2.97,-8.18,-0.37,0.00,0.00,0.00,0.01,0.28,0.34,0.90
330,4.81,0.44,2.56,-2.26,-9.73,0.01,0.00,0.00,0.00,0.01,0.28,0.34,0.90
331,4.81,0.44,2.56,-2.26,-9.73,0.01,0.00,0.00,0.00,0.03,-0.11,0.33,0.94
332,4.81,0.44,2.56,-0.58,-4.79,0.29,0.00,0.00,0.00,0.03,-0.11,0.33,0.94
333,2.00,-0.31,-2.00,-0.58,-4.79,0.29,0.00,0.00,0.00,0.03,-0.11,0.33,0.94
334,2.00,-0.31,-2.00,1.08,3.15,0.24,0.00,0.00,0.00,0.03,-0.11,0.33,0.94
335,2.00,-0.31,-2.00,1.08,3.15,0.24,0.00,0.00,0.00,0.06,-0.31,0.32,0.89
336,2.00,-0.31,-2.00,2.76,9.63,-0.34,0.00,0.00,0.00,0.06,-0.31,0.32,0.89
337,3.31,-1.00,-1.69,2.76,9.63,-0.34,0.00,0.00,0.00,0.06,-0.31,0.32,0.89
338,3.31,-1.00,-1.69,2.16,8.38,-0.43,0.00,0.00,0.00,0.06,-0.31,0.32,0.89
339,3.31,-1.00,-1.69,2.16,8.38,-0.43,0.00,0.00,0.00,0.03,0.11,0.34,0.93
340,3.31,-1.00,-1.69,0.35,2.26,-0.07,0.00,0.00,0.00,0.03,0.11,0.34,0.93
341,5.25,-1.31,2.50,0.35,2.26,-0.07,0.00,0.00,0.00,0.03,0.11,0.34,0.93
342,5.25,-1.31,2.50,-1.53,-4.28,-0.18,0.00,0.00,0.00,0.03,0.11,0.34,0.93
343,5.25,-1.31,2.50,-1.53,-4.28,-0.18,0.00,0.00,0.00,0.01,0.21,0.34,0.92
344,5.25,-1.31,2.50,-1.89,-6.30,-0.25,0.00,0.00,0.00,0.01,0.21,0.34,0.92
345,4.37,0.44,2.19,-1.89,-6.30,-0.25,0.00,0.00,0.00,0.01,0.21,0.34,0.92
346,4.37,0.44,2.19,-1.65,-6.11,-0.39,0.00,0.00,0.00,0.01,0.21,0.34,0.92
347,4.37,0.44,2.19,-1.65,-6.11,-0.39,0.00,0.00,0.00,0.02,-0.10,0.32,0.94
348,4.37,0.44,2.19,-0.75,-3.01,-0.17,0.00,0.00,0.00,0.02,-0.10,0.32,0.94
349,2.37,1.37,-1.25,-0.75,-3.01,-0.17,0.00,0.00,0.00,0.02,-0.10,0.32,0.94
350,2.37,1.37,-1.25,0.72,2.61,0.33,0.00,0.00,0.00,0.02,-0.10,0.32,0.94
351,2.37,1.37,-1.25,0.72,2.61,0.33,0.00,0.00,0.00,0.03,-0.23,0.31,0.92
352,2.37,1.37,-1.25,2.53,8.01,0.16,0.00,0.00,0.00,0.03,-0.23,0.31,0.92
353,4.00,-1.31,1.00,2.53,8.01,0.16,0.00,0.00,0.00,0.03,-0.23,0.31,0.92
354,4.00,-1.31,1.00,1.57,5.98,-0.33,0.00,0.00,0.00,0.03,-0.23,0.31,0.92
355,4.00,-1.31,1.00,1.57,5.98,-0.33,0.00,0.00,0.00,0.01,0.09,0.32,0.94
356,4.00,-1.31,1.00,1.24,3.77,0.54,0.00,0.00,0.00,0.01,0.09,0.32,0.94
357,5.25,-0.25,3.31,1.24,3.77,0.54,0.00,0.00,0.00,0.01,0.09,0.32,0.94
358,5.25,-0.25,3.31,-0.60,-3.11,0.51,0.00,0.00,0.00,0.01,0.09,0.32,0.94
359,5.25,-0.25,3.31,-0.60,-3.11,0.51,0.00,0.00,0.00,0.01,0.24,0.33,0.91
360,5.25,-0.25,3.31,-2.31,-8.07,-0.31,0.00,0.00,0.00,0.01,0.24,0.33,0.91
361,4.00,-0.62,1.75,-2.31,-8.07,-0.31,0.00,0.00,0.00,0.01,0.24,0.33,0.91
362,4.00,-0.62,1.75,-1.96,-6.67,0.16,0.00,0.00,0.00,0.01,0.24,0.33,0.91
363,4.00,-0.62,1.75,-1.96,-6.67,0.16,0.00,0.00,0.00,0.04,-0.11,0.33,0.94
364,4.00,-0.62,1.75,-0.66,-2.20,0.23,0.00,0.00,0.00,0.04,-0.11,0.33,0.94
365,1.19,-2.00,-1.31,-0.66,-2.20,0.23,0.00,0.00,0.00,0.04,-0.11,0.33,0.94
366,1.19,-2.00,-1.31,0.70,3.84,0.59,0.00,0.00,0.00,0.04,-0.11,0.33,0.94
367,1.19,-2.00,-1.31,0.70,3.84,0.59,0.00,0.00,0.00,0.04,-0.22,0.33,0.92
368,1.19,-2.00,-1.31,2.32,7.93,-0.21,0.00,0.00,0.00,0.04,-0.22,0.33,0.92
369,4.06,-1.00,-0.56,2.32,7.93,-0.21,0.00,0.00,0.00,0.04,-0.22,0.33,0.92
370,4.06,-1.00,-0.56,1.88,6.54,-0.21,0.00,0.00,0.00,0.04,-0.22,0.33,0.92
371,4.06,-1.00,-0.56,1.88,6.54,-0.21,0.00,0.00,0.00,0.01,0.13,0.34,0.93
372,4.06,-1.00,-0.56,1.10,4.15,0.04,0.00,0.00,0.00,0.01,0.13,0.34,0.93
373,4.00,-0.62,3.31,1.10,4.15,0.04,0.00,0.00,0.00,0.01,0.13,0.34,0.93
374,4.00,-0.62,3.31,-0.80,-1.98,-0.40,0.00,0.00,0.00,0.01,0.13,0.34,0.93
375,4.00,-0.62,3.31,-0.80,-1.98,-0.40,0.00,0.00,0.00,-0.00,0.30,0.33,0.90
376,4.00,-0.62,3.31,-2.51,-7.80,-0.29,0.00,0.00,0.00,-0.00,0.30,0.33,0.90
377,4.00,-0.62,2.56,-2.51,-7.80,-0.29,0.00,0.00,0.00,-0.00,0.30,0.33,0.90
378,4.00,-0.62,2.56,-2.08,-8.84,-0.60,0.00,0.00,0.00,-0.00,0.30,0.33,0.90
379,4.00,-0.62,2.56,-2.08,-8.84,-0.60,0.00,0.00,0.00,0.01,-0.06,0.33,0.94
380,4.00,-0.62,2.56,-0.79,-5.43,0.20,0.00,0.00,0.00,0.01,-0.06,0.33,0.94
381,2.00,1.37,-1.25,-0.79,-5.43,0.20,0.00,0.00,0.00,0.01,-0.06,0.33,0.94
382,2.00,1.37,-1.25,0.21,0.41,-0.01,0.00,0.00,0.00,0.01,-0.06,0.33,0.94
383,2.00,1.37,-1.25,0.21,0.41,-0.01,0.00,0.00,0.00,0.04,-0.30,0.30,0.90
384,2.00,1.37,-1.25,2.03,7.10,0.03,0.00,0.00,0.00,0.04,-0.30,0.30,0.90
385,2.37,1.44,-1.25,2.03,7.10,0.03,0.00,0.00,0.00,0.04,-0.30,0.30,0.90
386,2.37,1.44,-1.25,2.45,8.59,-0.27,0.00,0.00,0.00,0.04,-0.30,0.30,0.90
387,2.37,1.44,-1.25,2.45,8.59,-0.27,0.00,0.00,0.00,0.03,0.01,0.32,0.95
388,2.37,1.44,-1.25,1.44,4.68,0.09,0.00,0.00,0.00,0.03,0.01,0.32,0.95
389,4.81,-0.25,3.31,1.44,4.68,0.09,0.00,0.00,0.00,0.03,0.01,0.32,0.95
390,4.81,-0.25,3.31,-0.33,-2.06,-0.09,0.00,0.00,0.00,0.03,0.01,0.32,0.95
391,4.81,-0.25,3.31,-0.33,-2.06,-0.09,0.00,0.00,0.00,0.02,0.23,0.32,0.92
392,4.81,-0.25,3.31,-2.17,-7.67,0.00,0.00,0.00,0.00,0.02,0.23,0.32,0.92
393,4.37,1.37,2.19,-2.17,-7.67,0.00,0.00,0.00,0.00,0.02,0.23,0.32,0.92
394,4.37,1.37,2.19,-1.85,-6.21,0.09,0.00,0.00,0.00,0.02,0.23,0.32,0.92
395,4.37,1.37,2.19,-1.85,-6.21,0.09,0.00,0.00,0.00,0.04,-0.10,0.31,0.94
396,4.37,1.37,2.19,-0.83,-2.58,0.25,0.00,0.00,0.00,0.04,-0.10,0.31,0.94
397,2.44,0.00,-1.31,-0.83,-2.58,0.25,0.00,0.00,0.00,0.04,-0.10,0.31,0.94
398,2.44,0.00,-1.31,-0.01,1.16,0.27,0.00,0.00,0.00,0.04,-0.10,0.31,0.94
399,2.44,0.00,-1.31,-0.01,1.16,0.27,0.00,0.00,0.00,0.04,-0.23,0.31,0.92
400,2.44,0.00,-1.31,1.50,5.78,0.47,0.00,0.00,0.00,0.04,-0.23,0.31,0.92
401,2.81,0.75,-0.50,1.50,5.78,0.47,0.00,0.00,0.00,0.04,-0.23,0.31,0.92
402,2.81,0.75,-0.50,1.75,6.99,0.08,0.00,0.00,0.00,0.04,-0.23,0.31,0.92
403,2.81,0.75,-0.50,1.75,6.99,0.08,0.00,0.00,0.00,0.01,0.03,0.34,0.94
404,2.81,0.75,-0.50,1.58,4.58,0.34,0.00,0.00,0.00,0.01,0.03,0.34,0.94
405,6.50,-1.31,3.62,1.58,4.58,0.34,0.00,0.00,0.00,0.01,0.03,0.34,0.94
406,6.50,-1.31,3.62,0.01,0.20,-0.12,0.00,0.00,0.00,0.01,0.03,0.34,0.94
407,6.50,-1.31,3.62,0.01,0.20,-0.12,0.00,0.00,0.00,-0.01,0.26,0.33,0.91
408,6.50,-1.31,3.62,-1.30,-4.67,-0.36,0.00,0.00,0.00,-0.01,0.26,0.33,0.91
409,4.81,-0.25,4.12,-1.30,-4.67,-0.36,0.00,0.00,0.00,-0.01,0.26,0.33,0.91
410,4.81,-0.25,4.12,-1.85,-7.80,-0.26,0.00,0.00,0.00,-0.01,0.26,0.33,0.91
411,4.81,-0.25,4.12,-1.85,-7.80,-0.26,0.00,0.00,0.00,0.01,0.04,0.33,0.94
412,4.81,-0.25,4.12,-1.33,-6.47,-0.29,0.00,0.00,0.00,0.01,0.04,0.33,0.94
413,3.25,0.69,-0.88,-1.33,-6.47,-0.29,0.00,0.00,0.00,0.01,0.04,0.33,0.94
414,3.25,0.69,-0.88,0.11,-1.29,-0.14,0.00,0.00,0.00,0.01,0.04,0.33,0.94
415,3.25,0.69,-0.88,0.11,-1.29,-0.14,0.00,0.00,0.00,0.05,-0.25,0.31,0.92
416,3.25,0.69,-0.88,1.27,4.30,-0.06,0.00,0.00,0.00,0.05,-0.25,0.31,0.92
417,1.56,1.44,-1.25,1.27,4.30,-0.06,0.00,0.00,0.00,0.05,-0.25,0.31,0.92
418,1.56,1.44,-1.25,2.08,7.66,-0.17,0.00,0.00,0.00,0.05,-0.25,0.31,0.92
419,1.56,1.44,-1.25,2.08,7.66,-0.17,0.00,0.00,0.00,0.04,-0.05,0.32,0.94
420,1.56,1.44,-1.25,1.63,6.11,0.24,0.00,0.00,0.00,0.04,-0.05,0.32,0.94
421,4.37,1.37,1.81,1.63,6.11,0.24,0.00,0.00,0.00,0.04,-0.05,0.32,0.94
422,4.37,1.37,1.81,0.34,2.62,0.02,0.00,0.00,0.00,0.04,-0.05,0.32,0.94
423,4.37,1.37,1.81,0.34,2.62,0.02,0.00,0.00,0.00,0.02,0.25,0.33,0.91
424,4.37,1.37,1.81,-1.79,-3.94,-0.58,0.00,0.00,0.00,0.02,0.25,0.33,0.91
425,3.94,0.75,2.94,-1.79,-3.94,-0.58,0.00,0.00,0.00,0.02,0.25,0.33,0.91
426,3.94,0.75,2.94,-2.46,-8.34,-0.05,0.00,0.00,0.00,0.02,0.25,0.33,0.91
427,3.94,0.75,2.94,-2.46,-8.34,-0.05,0.00,0.00,0.00,0.01,0.06,0.33,0.94
428,3.94,0.75,2.94,-1.48,-7.99,0.55,0.00,0.00,0.00,0.01,0.06,0.33,0.94
429,3.25,-0.31,-1.69,-1.48,-7.99,0.55,0.00,0.00,0.00,0.01,0.06,0.33,0.94
430,3.25,-0.31,-1.69,0.21,-1.97,-0.01,0.00,0.00,0.00,0.01,0.06,0.33,0.94
431,3.25,-0.31,-1.69,0.21,-1.97,-0.01,0.00,0.00,0.00,0.06,-0.29,0.31,0.90
432,3.25,-0.31,-1.69,1.15,4.83,1.01,0.00,0.00,0.00,0.06,-0.29,0.31,0.90
433,1.19,-1.00,-1.62,1.15,4.83,1.01,0.00,0.00,0.00,0.06,-0.29,0.31,0.90
434,1.19,-1.00,-1.62,1.78,7.70,-0.31,0.00,0.00,0.00,0.06,-0.29,0.31,0.90
435,1.19,-1.00,-1.62,1.78,7.70,-0.31,0.00,0.00,0.00,0.03,-0.08,0.35,0.93
436,1.19,-1.00,-1.62,2.85,8.19,0.27,0.00,0.00,0.00,0.03,-0.08,0.35,0.93
437,5.62,0.75,4.12,2.85,8.19,0.27,0.00,0.00,0.00,0.03,-0.08,0.35,0.93
438,5.62,0.75,4.12,0.49,1.74,-0.33,0.00,0.00,0.00,0.03,-0.08,0.35,0.93
439,5.62,0.75,4.12,0.49,1.74,-0.33,0.00,0.00,0.00,0.01,0.27,0.35,0.90
440,5.62,0.75,4.12,-1.64,-4.25,-0.89,0.00,0.00,0.00,0.01,0.27,0.35,0.90
441,4.37,-0.25,2.94,-1.64,-4.25,-0.89,0.00,0.00,0.00,0.01,0.27,0.35,0.90
442,4.37,-0.25,2.94,-2.09,-7.65,-0.13,0.00,0.00,0.00,0.01,0.27,0.35,0.90
443,4.37,-0.25,2.94,-2.09,-7.65,-0.13,0.00,0.00,0.00,0.01,0.07,0.33,0.94
444,4.37,-0.25,2.94,-0.90,-7.05,-0.24,0.00,0.00,0.00,0.01,0.07,0.33,0.94
445,3.69,0.69,-0.88,-0.90,-7.05,-0.24,0.00,0.00,0.00,0.01,0.07,0.33,0.94
446,3.69,0.69,-0.88,-0.07,-3.09,0.04,0.00,0.00,0.00,0.01,0.07,0.33,0.94
447,3.69,0.69,-0.88,-0.07,-3.09,0.04,0.00,0.00,0.00,0.07,-0.25,0.32,0.91
448,3.69,0.69,-0.88,0.33,4.01,0.52,0.00,0.00,0.00,0.07,-0.25,0.32,0.91
449,3.25,0.69,-1.62,0.33,4.01,0.52,0.00,0.00,0.00,0.07,-0.25,0.32,0.91
450,3.25,0.69,-1.62,2.29,7.43,-0.13,0.00,0.00,0.00,0.07,-0.25,0.32,0.91
451,3.25,0.69,-1.62,2.29,7.43,-0.13,0.00,0.00,0.00,0.03,-0.09,0.34,0.93
452,3.25,0.69,-1.62,1.88,5.88,0.04,0.00,0.00,0.00,0.03,-0.09,0.34,0.93
453,4.81,-0.62,2.19,1.88,5.88,0.04,0.00,0.00,0.00,0.03,-0.09,0.34,0.93
454,4.81,-0.62,2.19,0.47,1.22,0.18,0.00,0.00,0.00,0.03,-0.09,0.34,0.93
455,4.81,-0.62,2.19,0.47,1.22,0.18,0.00,0.00,0.00,0.01,0.19,0.35,0.92
456,4.81,-0.62,2.19,-1.42,-4.40,-0.05,0.00,0.00,0.00,0.01,0.19,0.35,0.92
457,4.06,-2.62,2.12,-1.42,-4.40,-0.05,0.00,0.00,0.00,0.01,0.19,0.35,0.92
458,4.06,-2.62,2.12,-2.38,-8.31,-0.08,0.00,0.00,0.00,0.01,0.19,0.35,0.92
459,4.06,-2.62,2.12,-2.38,-8.31,-0.08,0.00,0.00,0.00,0.03,-0.03,0.35,0.94
460,4.06,-2.62,2.12,-1.86,-5.56,-0.30,0.00,0.00,0.00,0.03,-0.03,0.35,0.94
461,3.69,-0.69,-1.69,-1.86,-5.56,-0.30,0.00,0.00,0.00,0.03,-0.03,0.35,0.94
462,3.69,-0.69,-1.69,0.08,0.23,0.42,0.00,0.00,0.00,0.03,-0.03,0.35,0.94
463,3.69,-0.69,-1.69,0.08,0.23,0.42,0.00,0.00,0.00,0.04,-0.29,0.32,0.90
464,3.69,-0.69,-1.69,1.51,5.89,0.80,0.00,0.00,0.00,0.04,-0.29,0.32,0.90
465,1.56,0.37,-2.44,1.51,5.89,0.80,0.00,0.00,0.00,0.04,-0.29,0.32,0.90
466,1.56,0.37,-2.44,2.05,7.61,0.07,0.00,0.00,0.00,0.04,-0.29,0.32,0.90
467,1.56,0.37,-2.44,2.05,7.61,0.07,0.00,0.00,0.00,0.00,-0.03,0.36,0.93
468,1.56,0.37,-2.44,1.49,4.82,0.31,0.00,0.00,0.00,0.00,-0.03,0.36,0.93
469,4.37,1.12,3.37,1.49,4.82,0.31,0.00,0.00,0.00,0.00,-0.03,0.36,0.93
470,4.37,1.12,3.37,-0.14,-0.62,0.01,0.00,0.00,0.00,0.00,-0.03,0.36,0.93
471,4.37,1.12,3.37,-0.14,-0.62,0.01,0.00,0.00,0.00,-0.01,0.20,0.36,0.91
472,4.37,1.12,3.37,-1.59,-5.28,-0.26,0.00,0.00,0.00,-0.01,0.20,0.36,0.91
473,4.44,-1.94,2.87,-1.59,-5.28,-0.26,0.00,0.00,0.00,-0.01,0.20,0.36,0.91
474,4.44,-1.94,2.87,-1.94,-6.74,-0.76,0.00,0.00,0.00,-0.01,0.20,0.36,0.91
475,4.44,-1.94,2.87,-1.94,-6.74,-0.76,0.00,0.00,0.00,0.00,-0.04,0.35,0.93
476,4.44,-1.94,2.87,-1.07,-4.90,0.18,0.00,0.00,0.00,0.00,-0.04,0.35,0.93
477,2.81,0.00,-0.88,-1.07,-4.90,0.18,0.00,0.00,0.00,0.00,-0.04,0.35,0.93
478,2.81,0.00,-0.88,0.24,-0.28,0.09,0.00,0.00,0.00,0.00,-0.04,0.35,0.93
479,2.81,0.00,-0.88,0.24,-0.28,0.09,0.00,0.00,0.00,0.04,-0.26,0.33,0.91
480,2.81,0.00,-0.88,1.91,6.37,0.30,0.00,0.00,0.00,0.04,-0.26,0.33,0.91
481,2.87,-2.37,-1.37,1.91,6.37,0.30,0.00,0.00,0.00,0.04,-0.26,0.33,0.91
482,2.87,-2.37,-1.37,1.67,7.17,-0.20,0.00,0.00,0.00,0.04,-0.26,0.33,0.91
483,2.87,-2.37,-1.37,1.67,7.17,-0.20,0.00,0.00,0.00,0.01,0.00,0.36,0.93
484,2.87,-2.37,-1.37,1.23,4.68,0.03,0.00,0.00,0.00,0.01,0.00,0.36,0.93
485,5.25,0.69,-0.13,1.23,4.68,0.03,0.00,0.00,0.00,0.01,0.00,0.36,0.93
486,5.25,0.69,-0.13,0.04,0.68,-0.11,0.00,0.00,0.00,0.01,0.00,0.36,0.93
